"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"7_316_6","7","Dragon","316","Dragon","-216459743826","-216457103826","261"
"147_316_1","147","Dragon","316","Dragon","469698488477","469701548477","138"
"309_316_4","309","Dragon","316","Dragon","351913269597","351914229597","490"
"129_317_2","129","Dragon","317","Dragon","407394796773","407399236773","691"
"55_317_1","55","Dragon","317","Dragon","-1230395096614","-1230391136614","436"
"55_317_5","55","Dragon","317","Dragon","549414854495","549415514495","628"
"83_318_4","83","Dragon","318","Dragon","-784055449955","-784050109955","166"
"6_318_5","6","Dragon","318","Dragon","111770816971","111772196971","186"
"6_318_6","6","Dragon","318","Dragon","-2046655830853","-2046653370853","393"
"23_318_0","23","Dragon","318","Dragon","-593520535148","-593519635148","150"
"23_318_1","23","Dragon","318","Dragon","-1169056674228","-1169056074228","340"
"23_318_6","23","Dragon","318","Dragon","-2067652560180","-2067647160180","514"
"27_319_7","27","Dragon","319","Dragon","530319865473","530322025473","464"
"67_320_1","67","Dragon","320","Dragon","390324475937","390325915937","164"
"67_320_5","67","Dragon","320","Dragon","937093212454","937097472454","454"
"48_320_1","48","Dragon","320","Dragon","-1567186320161","-1567186260161","449"
"128_320_1","128","Dragon","320","Dragon","-241941260368","-241937900368","488"
"9_321_0","9","Dragon","321","Dragon","-1659171792078","-1659168432078","234"
"104_321_0","104","Dragon","321","Dragon","754486042033","754490362033","370"
"283_321_3","283","Dragon","321","Dragon","-1372622243956","-1372621223956","619"
"283_321_7","283","Dragon","321","Dragon","-1189102316713","-1189096496713","454"
"145_322_0","145","Dragon","322","Dragon","-797445778710","-797445658710","576"
"145_322_1","145","Dragon","322","Dragon","-1691165060926","-1691160140926","421"
"145_322_2","145","Dragon","322","Dragon","-1693240127475","-1693238207475","305"
"145_322_3","145","Dragon","322","Dragon","122938962402","122944122402","687"
"6_322_1","6","Dragon","322","Dragon","48932339530","48936119530","457"
"6_322_3","6","Dragon","322","Dragon","-691017757440","-691011817440","328"
"11_322_1","11","Dragon","322","Dragon","544516020516","544519860516","246"
"11_322_3","11","Dragon","322","Dragon","-972569903946","-972564443946","371"
"11_322_4","11","Dragon","322","Dragon","-903635596023","-903635296023","478"
"11_322_6","11","Dragon","322","Dragon","472102971933","472104651933","488"
"252_323_0","252","Dragon","323","Dragon","-2069835011361","-2069829191361","664"
"252_323_3","252","Dragon","323","Dragon","-1266580312849","-1266575932849","389"
"48_323_5","48","Dragon","323","Dragon","-1217198225014","-1217193785014","425"
"143_324_1","143","Dragon","324","Dragon","563819240472","563821100472","320"
"143_324_3","143","Dragon","324","Dragon","-1108271452527","-1108269172527","452"
"127_324_2","127","Dragon","324","Dragon","-1713208461798","-1713206601798","554"
"127_324_5","127","Dragon","324","Dragon","-2104453135410","-2104450255410","608"
"165_324_2","165","Dragon","324","Dragon","-1882355774967","-1882351094967","645"
"165_324_3","165","Dragon","324","Dragon","-1549318528669","-1549313068669","125"
"261_325_0","261","Dragon","325","Dragon","-1358584333738","-1358579653738","344"
"4_325_0","4","Dragon","325","Dragon","387745863147","387747723147","132"
"4_325_2","4","Dragon","325","Dragon","492694761858","492700761858","354"
"165_325_1","165","Dragon","325","Dragon","-96018959682","-96013979682","649"
"165_325_2","165","Dragon","325","Dragon","496529550972","496531950972","201"
"140_326_0","140","Dragon","326","Dragon","125060809531","125061109531","197"
"63_326_0","63","Dragon","326","Dragon","-363450751684","-363448411684","284"
"63_326_1","63","Dragon","326","Dragon","81780261609","81780321609","498"
"2_326_3","2","Dragon","326","Dragon","137289869966","137294609966","338"
"287_327_2","287","Dragon","327","Dragon","825959940658","825961260658","175"
"287_327_5","287","Dragon","327","Dragon","-1799418706085","-1799414866085","393"
"70_327_4","70","Dragon","327","Dragon","-1222845401918","-1222843001918","325"
"70_327_5","70","Dragon","327","Dragon","572637830033","572637950033","391"
"113_328_3","113","Dragon","328","Dragon","375015864339","375018384339","630"
"130_328_1","130","Dragon","328","Dragon","-2134176323150","-2134171103150","647"
"130_328_3","130","Dragon","328","Dragon","134570088139","134571708139","519"
"130_328_4","130","Dragon","328","Dragon","-882624828867","-882622488867","682"
"130_328_5","130","Dragon","328","Dragon","75836029069","75837289069","338"
"157_328_1","157","Dragon","328","Dragon","158186127112","158190567112","226"
"157_328_2","157","Dragon","328","Dragon","-972660674473","-972656654473","438"
"43_329_2","43","Dragon","329","Dragon","-392456917308","-392456797308","642"
"43_329_4","43","Dragon","329","Dragon","-1161355444783","-1161351124783","430"
"14_329_0","14","Dragon","329","Dragon","-714015451951","-714010531951","122"
"14_329_1","14","Dragon","329","Dragon","619936089128","619938909128","483"
"279_330_1","279","Dragon","330","Dragon","-1315529478878","-1315525818878","248"
"43_330_4","43","Dragon","330","Dragon","-1019470893982","-1019468913982","130"
"43_330_5","43","Dragon","330","Dragon","932833532416","932835152416","462"
"170_330_3","170","Dragon","330","Dragon","-1306013477751","-1306013237751","465"
"170_330_6","170","Dragon","330","Dragon","-1261172753529","-1261171973529","322"
"14_331_1","14","Dragon","331","Dragon","-1434550182832","-1434546102832","508"
"14_331_4","14","Dragon","331","Dragon","-1530151226902","-1530150866902","349"
"255_331_4","255","Dragon","331","Dragon","-400079328139","-400078968139","297"
"34_331_0","34","Dragon","331","Dragon","-320205857261","-320200037261","683"
"34_331_2","34","Dragon","331","Dragon","719530786213","719533066213","210"
"106_332_3","106","Dragon","332","Dragon","-1324528357358","-1324522477358","255"
"106_332_5","106","Dragon","332","Dragon","-2110412827734","-2110408387734","429"
"113_332_5","113","Dragon","332","Dragon","-1740953828207","-1740951848207","285"
"113_332_6","113","Dragon","332","Dragon","-265473911673","-265469291673","393"
"196_333_0","196","Dragon","333","Dragon","753169473583","753171153583","319"
"196_333_2","196","Dragon","333","Dragon","894288798382","894291678382","161"
"5_333_0","5","Dragon","333","Dragon","315909050416","315914090416","186"
"5_333_1","5","Dragon","333","Dragon","-852693842343","-852690962343","461"
"262_334_3","262","Dragon","334","Dragon","-946174042663","-946170562663","141"
"4_334_2","4","Dragon","334","Dragon","668064133723","668067013723","636"
"4_334_3","4","Dragon","334","Dragon","-1000497505810","-1000496605810","636"
"5_334_0","5","Dragon","334","Dragon","591191506086","591196786086","673"
"5_334_2","5","Dragon","334","Dragon","517990024268","517991884268","381"
"40_335_1","40","Dragon","335","Dragon","-817461221072","-817456361072","465"
"40_335_4","40","Dragon","335","Dragon","-1796672000310","-1796666960310","431"
"40_335_6","40","Dragon","335","Dragon","-447524313380","-447521373380","501"
"331_335_1","331","Dragon","335","Dragon","517556544302","517559484302","562"
"331_335_3","331","Dragon","335","Dragon","-389965545669","-389964405669","336"
"331_335_5","331","Dragon","335","Dragon","899270402984","899273882984","410"
"60_335_2","60","Dragon","335","Dragon","-1713782388564","-1713779688564","622"
"60_335_3","60","Dragon","335","Dragon","-424663464738","-424659384738","631"
"87_336_0","87","Dragon","336","Dragon","368337931860","368339311860","564"
"315_336_2","315","Dragon","336","Dragon","-2196981509714","-2196978449714","221"
"315_336_4","315","Dragon","336","Dragon","381687854029","381688214029","319"
"315_336_6","315","Dragon","336","Dragon","-656974953101","-656969373101","191"
"264_336_4","264","Dragon","336","Dragon","-458714438566","-458709818566","522"
"116_337_3","116","Dragon","337","Dragon","-79478957342","-79478597342","572"
"43_337_0","43","Dragon","337","Dragon","-282305257650","-282302317650","529"
"289_337_3","289","Dragon","337","Dragon","152870447598","152873027598","109"
"95_338_1","95","Dragon","338","Dragon","-1961333825207","-1961329025207","680"
"95_338_2","95","Dragon","338","Dragon","770164657284","770166277284","154"
"95_338_5","95","Dragon","338","Dragon","-1181974519091","-1181971819091","297"
"255_338_0","255","Dragon","338","Dragon","348669918501","348670458501","183"
"255_338_1","255","Dragon","338","Dragon","546753163610","546758923610","587"
"40_339_4","40","Dragon","339","Dragon","823159754064","823160774064","363"
"40_339_7","40","Dragon","339","Dragon","-1377831309204","-1377828969204","117"
"77_339_0","77","Dragon","339","Dragon","-2008247636280","-2008242296280","211"
"77_339_1","77","Dragon","339","Dragon","305871787726","305875567726","473"
"243_339_1","243","Dragon","339","Dragon","883355281866","883360861866","536"
"243_339_2","243","Dragon","339","Dragon","-1384836440989","-1384833260989","523"
"335_340_4","335","Dragon","340","Dragon","-798775613580","-798771233580","671"
"335_340_6","335","Dragon","340","Dragon","-16225523732","-16224023732","685"
"6_340_0","6","Dragon","340","Dragon","-1091712127165","-1091710387165","500"
"6_340_1","6","Dragon","340","Dragon","-651713542497","-651711082497","691"
"6_340_3","6","Dragon","340","Dragon","-514521063631","-514515423631","296"
"3_340_1","3","Dragon","340","Dragon","-401132133930","-401129553930","265"
"3_340_4","3","Dragon","340","Dragon","-1153019372511","-1153015112511","607"
"256_341_1","256","Dragon","341","Dragon","-1382694883424","-1382694463424","527"
"256_341_2","256","Dragon","341","Dragon","-961993788283","-961992588283","379"
"170_341_0","170","Dragon","341","Dragon","-1209206905804","-1209205345804","648"
"170_341_1","170","Dragon","341","Dragon","-997798094756","-997795874756","278"
"170_341_3","170","Dragon","341","Dragon","-520403076941","-520397076941","600"
"194_341_0","194","Dragon","341","Dragon","820420135210","820425535210","193"
"194_341_6","194","Dragon","341","Dragon","-1656563400239","-1656561360239","390"
"235_342_0","235","Dragon","342","Dragon","-219543416219","-219539996219","154"
"235_342_1","235","Dragon","342","Dragon","139205815085","139206355085","358"
"235_342_4","235","Dragon","342","Dragon","-120810263597","-120806663597","470"
"301_342_0","301","Dragon","342","Dragon","-324167023097","-324162343097","354"
"301_342_1","301","Dragon","342","Dragon","-774526925917","-774524525917","396"
"301_342_2","301","Dragon","342","Dragon","-363687622340","-363683182340","266"
"301_342_4","301","Dragon","342","Dragon","-1323297596469","-1323295256469","466"
"301_342_5","301","Dragon","342","Dragon","-1477571596793","-1477566916793","457"
"16_342_0","16","Dragon","342","Dragon","-634915513284","-634912273284","613"
"16_342_1","16","Dragon","342","Dragon","-1973938797750","-1973935017750","245"
"16_342_2","16","Dragon","342","Dragon","-1955628280079","-1955623180079","313"
"82_343_0","82","Dragon","343","Dragon","-72796034365","-72794594365","440"
"82_343_2","82","Dragon","343","Dragon","-1582722465436","-1582716945436","122"
"68_343_3","68","Dragon","343","Dragon","-998475700802","-998475520802","565"
"10_343_4","10","Dragon","343","Dragon","-907659353140","-907654913140","677"
"5_344_0","5","Dragon","344","Dragon","-502832258946","-502829138946","594"
"5_344_1","5","Dragon","344","Dragon","-1339822325561","-1339820045561","166"
"5_344_4","5","Dragon","344","Dragon","-1540943494322","-1540938754322","592"
"264_345_2","264","Dragon","345","Dragon","-284749624596","-284748484596","560"
"147_345_0","147","Dragon","345","Dragon","910585998726","910591818726","697"
"100_346_0","100","Dragon","346","Dragon","409649232618","409649472618","296"
"100_346_1","100","Dragon","346","Dragon","-208834974343","-208833474343","635"
"287_346_2","287","Dragon","346","Dragon","-808473374821","-808472534821","236"
"287_346_5","287","Dragon","346","Dragon","73451569270","73454149270","236"
"287_346_6","287","Dragon","346","Dragon","-2112777523236","-2112777463236","557"
"264_346_1","264","Dragon","346","Dragon","-584047036562","-584044156562","299"
"204_347_0","204","Dragon","347","Dragon","-1992771340879","-1992768640879","262"
"204_347_2","204","Dragon","347","Dragon","152314722323","152320482323","370"
"65_347_4","65","Dragon","347","Dragon","-1875972016665","-1875966556665","124"
"16_348_0","16","Dragon","348","Dragon","-2094567814297","-2094566674297","648"
"16_348_2","16","Dragon","348","Dragon","-1665624718261","-1665623878261","579"
"116_348_0","116","Dragon","348","Dragon","-1797736854818","-1797734214818","233"
"169_349_1","169","Dragon","349","Dragon","-911098861077","-911098201077","651"
"6_349_2","6","Dragon","349","Dragon","-421825319020","-421821299020","219"
"163_349_2","163","Dragon","349","Dragon","-234238777056","-234234397056","227"
"163_349_3","163","Dragon","349","Dragon","-2096294772675","-2096291532675","348"
"163_349_5","163","Dragon","349","Dragon","-2206103610317","-2206101690317","557"
"6_350_0","6","Dragon","350","Dragon","-1294224592476","-1294220272476","196"
"6_350_2","6","Dragon","350","Dragon","-182485506107","-182482266107","473"
"6_350_4","6","Dragon","350","Dragon","842203208057","842204828057","208"
"52_350_0","52","Dragon","350","Dragon","-462396183108","-462392283108","224"
"3_351_0","3","Dragon","351","Dragon","282753765859","282756285859","340"
"3_351_2","3","Dragon","351","Dragon","-2101653444473","-2101649844473","687"
"3_351_3","3","Dragon","351","Dragon","-1325431644366","-1325428524366","657"
"339_351_0","339","Dragon","351","Dragon","-1704904845556","-1704902685556","107"
"339_351_1","339","Dragon","351","Dragon","-714264053159","-714261593159","447"
"339_351_3","339","Dragon","351","Dragon","-1884402170279","-1884399710279","567"
"76_351_0","76","Dragon","351","Dragon","-1696234339613","-1696231279613","697"
"211_352_1","211","Dragon","352","Dragon","-2011171767122","-2011170207122","361"
"10_352_0","10","Dragon","352","Dragon","-2106198290841","-2106192650841","244"
"10_352_2","10","Dragon","352","Dragon","-1499789378606","-1499787398606","493"
"15_353_0","15","Dragon","353","Dragon","247278308966","247279808966","699"
"15_353_1","15","Dragon","353","Dragon","-8772219005","-8770359005","699"
"266_353_1","266","Dragon","353","Dragon","73527690904","73528950904","351"
"266_353_4","266","Dragon","353","Dragon","-802860086627","-802859546627","625"
"266_353_6","266","Dragon","353","Dragon","416439617526","416442377526","120"
"266_353_7","266","Dragon","353","Dragon","-919067485334","-919066285334","675"
"14_353_1","14","Dragon","353","Dragon","-1217733331650","-1217729251650","407"
