"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temperature"
"65_133_0","65","Dragon","133","Dragon","-1595704096515","475"
"65_133_3","65","Dragon","133","Dragon","-2120894157068","467"
"65_133_4","65","Dragon","133","Dragon","-1622641008681","578"
"65_133_5","65","Dragon","133","Dragon","283402518008","316"
"3_134_1","3","Dragon","134","Dragon","-1396874895051","188"
"3_134_2","3","Dragon","134","Dragon","-279530202605","418"
"3_134_3","3","Dragon","134","Dragon","-1782109489482","130"
"3_134_4","3","Dragon","134","Dragon","-2188261461240","384"
"3_134_5","3","Dragon","134","Dragon","-678793636060","642"
"3_134_7","3","Dragon","134","Dragon","-1535574744251","649"
"82_134_1","82","Dragon","134","Dragon","-509229804535","361"
"82_134_2","82","Dragon","134","Dragon","911560247336","466"
"82_134_3","82","Dragon","134","Dragon","897183383736","548"
"29_134_0","29","Dragon","134","Dragon","-1771494528137","529"
"29_134_1","29","Dragon","134","Dragon","-2128025539453","490"
"29_134_3","29","Dragon","134","Dragon","-2054521680532","694"
"29_134_4","29","Dragon","134","Dragon","-2175761073552","502"
"29_134_5","29","Dragon","134","Dragon","-58885501022","420"
"14_135_0","14","Dragon","135","Dragon","-963489682516","644"
"14_135_1","14","Dragon","135","Dragon","-407701313770","482"
"14_135_2","14","Dragon","135","Dragon","-353650021","194"
"14_135_3","14","Dragon","135","Dragon","-1017045006685","300"
"14_135_4","14","Dragon","135","Dragon","424886660515","370"
"14_135_5","14","Dragon","135","Dragon","-1918948341112","338"
"14_135_7","14","Dragon","135","Dragon","-2097913187568","336"
"9_135_0","9","Dragon","135","Dragon","-1759320800700","471"
"9_135_2","9","Dragon","135","Dragon","-1415350916990","508"
"9_135_4","9","Dragon","135","Dragon","-1034733185689","518"
"128_135_0","128","Dragon","135","Dragon","-1205279465688","434"
"128_135_1","128","Dragon","135","Dragon","-1191603689891","604"
"128_135_2","128","Dragon","135","Dragon","-919213872300","544"
"128_135_3","128","Dragon","135","Dragon","-1042405264726","280"
"122_136_0","122","Dragon","136","Dragon","-338944440521","289"
"122_136_2","122","Dragon","136","Dragon","-940462726727","466"
"122_136_3","122","Dragon","136","Dragon","-789482968474","281"
"122_136_4","122","Dragon","136","Dragon","9223754235","314"
"122_136_5","122","Dragon","136","Dragon","-872069649404","484"
"122_136_7","122","Dragon","136","Dragon","-625979007758","253"
"9_136_0","9","Dragon","136","Dragon","410401893773","467"
"9_136_1","9","Dragon","136","Dragon","-36909879292","488"
"4_136_2","4","Dragon","136","Dragon","-198550656863","666"
"4_136_3","4","Dragon","136","Dragon","577504818133","351"
"4_136_5","4","Dragon","136","Dragon","-1175898530631","594"
"15_137_0","15","Dragon","137","Dragon","-280665432672","345"
"15_137_3","15","Dragon","137","Dragon","-682795934196","551"
"106_137_0","106","Dragon","137","Dragon","-1334344175895","228"
"106_137_1","106","Dragon","137","Dragon","217596135705","324"
"106_137_2","106","Dragon","137","Dragon","-677599847424","372"
"4_137_0","4","Dragon","137","Dragon","-153735604308","247"
"4_137_1","4","Dragon","137","Dragon","250067085413","346"
"4_137_3","4","Dragon","137","Dragon","-179451737111","373"
"4_137_4","4","Dragon","137","Dragon","525834360872","454"
"4_137_5","4","Dragon","137","Dragon","-1900051585486","462"
"7_138_0","7","Dragon","138","Dragon","-1175032930670","293"
"7_138_1","7","Dragon","138","Dragon","-2071114344023","373"
"7_138_2","7","Dragon","138","Dragon","78059350295","140"
"7_138_3","7","Dragon","138","Dragon","-202554527952","373"
"7_138_4","7","Dragon","138","Dragon","-2028686670623","253"
"7_138_6","7","Dragon","138","Dragon","-1916483617423","122"
"28_138_0","28","Dragon","138","Dragon","-167061177642","396"
"28_138_1","28","Dragon","138","Dragon","-1936288307380","631"
"126_138_0","126","Dragon","138","Dragon","810647792690","664"
"126_138_2","126","Dragon","138","Dragon","-222687400992","693"
"126_138_3","126","Dragon","138","Dragon","-1139487929171","199"
"126_138_4","126","Dragon","138","Dragon","-884888337864","363"
"126_138_5","126","Dragon","138","Dragon","502551438323","692"
"55_139_0","55","Dragon","139","Dragon","-1128971586913","399"
"55_139_1","55","Dragon","139","Dragon","-2061266397959","490"
"55_139_2","55","Dragon","139","Dragon","-720091966513","122"
"55_139_3","55","Dragon","139","Dragon","-1572764886079","443"
"55_139_4","55","Dragon","139","Dragon","-1070976539851","105"
"55_139_5","55","Dragon","139","Dragon","398466047617","404"
"55_139_7","55","Dragon","139","Dragon","665694743052","385"
"3_139_1","3","Dragon","139","Dragon","-1686609373845","251"
"3_139_2","3","Dragon","139","Dragon","-1680776254272","539"
"3_139_3","3","Dragon","139","Dragon","-421586001965","691"
"5_139_2","5","Dragon","139","Dragon","204080360634","390"
"5_139_3","5","Dragon","139","Dragon","201219819565","387"
"5_139_4","5","Dragon","139","Dragon","37908767423","440"
"5_139_5","5","Dragon","139","Dragon","892407281486","172"
"5_139_7","5","Dragon","139","Dragon","-624440352581","634"
"15_140_0","15","Dragon","140","Dragon","584505849750","476"
"15_140_1","15","Dragon","140","Dragon","-752844345583","321"
"15_140_2","15","Dragon","140","Dragon","-1265042957670","263"
"35_140_0","35","Dragon","140","Dragon","-2206620613365","631"
"35_140_2","35","Dragon","140","Dragon","-746631407971","106"
"35_140_3","35","Dragon","140","Dragon","-1648197482656","227"
"35_140_4","35","Dragon","140","Dragon","-394673141220","201"
"10_140_0","10","Dragon","140","Dragon","-962942293746","226"
"10_140_1","10","Dragon","140","Dragon","-850349824573","294"
"10_140_3","10","Dragon","140","Dragon","91557789078","197"
"10_140_4","10","Dragon","140","Dragon","362736024690","287"
"14_141_0","14","Dragon","141","Dragon","245362961476","683"
"14_141_1","14","Dragon","141","Dragon","-2123373742186","349"
"14_141_2","14","Dragon","141","Dragon","-767066814254","281"
"14_141_3","14","Dragon","141","Dragon","-407404304961","481"
"14_141_5","14","Dragon","141","Dragon","-923115958551","697"
"14_141_6","14","Dragon","141","Dragon","-658391984615","256"
"14_141_7","14","Dragon","141","Dragon","299184652470","122"
"29_141_2","29","Dragon","141","Dragon","71412946798","581"
"2_141_0","2","Dragon","141","Dragon","633956949644","257"
"2_141_2","2","Dragon","141","Dragon","-1926290690087","179"
"0_142_1","0","Dragon","142","Dragon","286094064662","437"
"0_142_2","0","Dragon","142","Dragon","-159323501881","311"
"0_142_3","0","Dragon","142","Dragon","-1666639695151","292"
"44_142_1","44","Dragon","142","Dragon","-46013165133","517"
"44_142_2","44","Dragon","142","Dragon","-1524137838867","684"
"44_142_3","44","Dragon","142","Dragon","-725856337313","110"
"44_142_5","44","Dragon","142","Dragon","263446520320","428"
"44_142_6","44","Dragon","142","Dragon","-481742948726","514"
"10_142_2","10","Dragon","142","Dragon","108186447677","518"
"10_142_3","10","Dragon","142","Dragon","-2146073152607","215"
"10_142_6","10","Dragon","142","Dragon","-154568339486","658"
"0_143_0","0","Dragon","143","Dragon","-2026280633492","362"
"0_143_1","0","Dragon","143","Dragon","-1600555509455","178"
"0_143_2","0","Dragon","143","Dragon","737234507753","371"
"0_143_3","0","Dragon","143","Dragon","-1057801689728","111"
"0_143_4","0","Dragon","143","Dragon","-1822509253625","348"
"0_143_5","0","Dragon","143","Dragon","-927803060272","542"
"100_143_0","100","Dragon","143","Dragon","737814131943","239"
"88_143_0","88","Dragon","143","Dragon","-784911896683","649"
"88_143_2","88","Dragon","143","Dragon","61796412253","618"
"88_143_3","88","Dragon","143","Dragon","-526731598550","333"
"88_143_4","88","Dragon","143","Dragon","-1178710881120","114"
"16_144_0","16","Dragon","144","Dragon","-2123633477354","568"
"16_144_1","16","Dragon","144","Dragon","-700934852564","247"
"16_144_2","16","Dragon","144","Dragon","-685105988032","405"
"5_144_1","5","Dragon","144","Dragon","154792700475","399"
"5_144_2","5","Dragon","144","Dragon","-1148121928922","292"
"5_144_3","5","Dragon","144","Dragon","-833097297385","637"
"5_144_4","5","Dragon","144","Dragon","-1785342321774","547"
"110_144_1","110","Dragon","144","Dragon","-1634321350055","357"
"110_144_2","110","Dragon","144","Dragon","424163733915","442"
"110_144_4","110","Dragon","144","Dragon","-1048693674863","452"
"110_144_6","110","Dragon","144","Dragon","-1794504259697","288"
"9_145_1","9","Dragon","145","Dragon","-1337884074170","215"
"9_145_2","9","Dragon","145","Dragon","-1510638882431","153"
"9_145_3","9","Dragon","145","Dragon","534922425364","302"
"9_145_4","9","Dragon","145","Dragon","596135592411","228"
"9_145_5","9","Dragon","145","Dragon","-1205937409638","426"
"4_145_0","4","Dragon","145","Dragon","-569669887618","337"
"4_145_1","4","Dragon","145","Dragon","-2086602047308","372"
"4_145_3","4","Dragon","145","Dragon","130333645855","262"
"13_145_0","13","Dragon","145","Dragon","-698922697002","590"
"13_145_1","13","Dragon","145","Dragon","863712738845","246"
"13_145_3","13","Dragon","145","Dragon","-693883252961","192"
"49_146_0","49","Dragon","146","Dragon","628273617828","194"
"49_146_2","49","Dragon","146","Dragon","321310986337","167"
"49_146_3","49","Dragon","146","Dragon","40493215703","177"
"23_146_1","23","Dragon","146","Dragon","185507756468","390"
"23_146_2","23","Dragon","146","Dragon","-1170660693822","101"
"23_146_3","23","Dragon","146","Dragon","98423994868","465"
"23_146_4","23","Dragon","146","Dragon","293906022790","185"
"47_146_1","47","Dragon","146","Dragon","-2197709989304","445"
"47_146_2","47","Dragon","146","Dragon","-2138820912872","288"
"9_147_1","9","Dragon","147","Dragon","-659902003386","652"
"9_147_2","9","Dragon","147","Dragon","-1949177549861","387"
"9_147_3","9","Dragon","147","Dragon","559189271307","635"
"9_147_4","9","Dragon","147","Dragon","-585245113226","222"
"9_147_5","9","Dragon","147","Dragon","-818114794955","289"
"9_147_6","9","Dragon","147","Dragon","-2134523053383","552"
"9_147_7","9","Dragon","147","Dragon","405454183700","528"
"120_147_0","120","Dragon","147","Dragon","70480898566","268"
"120_147_1","120","Dragon","147","Dragon","-421019106237","378"
"120_147_2","120","Dragon","147","Dragon","-1765231958302","637"
"120_147_4","120","Dragon","147","Dragon","-383824327611","578"
"47_147_0","47","Dragon","147","Dragon","-1182013460285","498"
"47_147_4","47","Dragon","147","Dragon","445245613908","341"
"47_147_5","47","Dragon","147","Dragon","-1762744242400","566"
"47_147_6","47","Dragon","147","Dragon","-2109432749370","149"
"108_148_0","108","Dragon","148","Dragon","-75014757570","693"
"108_148_1","108","Dragon","148","Dragon","-1616217593948","613"
"108_148_2","108","Dragon","148","Dragon","-2157863670433","197"
"119_148_0","119","Dragon","148","Dragon","119880862241","534"
"119_148_1","119","Dragon","148","Dragon","802847812886","548"
"119_148_2","119","Dragon","148","Dragon","-203847318576","519"
"119_148_3","119","Dragon","148","Dragon","-549337683112","192"
"119_148_4","119","Dragon","148","Dragon","-2193714595090","666"
"11_148_1","11","Dragon","148","Dragon","-662693715886","634"
"11_148_2","11","Dragon","148","Dragon","-695758355299","486"
"11_148_4","11","Dragon","148","Dragon","886348802569","548"
"11_148_5","11","Dragon","148","Dragon","-708095071171","656"
"135_149_0","135","Dragon","149","Dragon","-608869384280","638"
"135_149_1","135","Dragon","149","Dragon","-2111407933290","546"
"51_149_0","51","Dragon","149","Dragon","-853170999783","512"
"51_149_1","51","Dragon","149","Dragon","-1136170368559","187"
"51_149_2","51","Dragon","149","Dragon","619784079243","497"
"51_149_3","51","Dragon","149","Dragon","890663668155","402"
"46_149_0","46","Dragon","149","Dragon","286893461109","622"
"46_149_2","46","Dragon","149","Dragon","653175370116","180"
"46_149_4","46","Dragon","149","Dragon","-1093984226034","109"
"7_150_0","7","Dragon","150","Dragon","-761407681621","645"
"7_150_1","7","Dragon","150","Dragon","-1413580608082","362"
"7_150_2","7","Dragon","150","Dragon","-1132035949985","430"
"7_150_3","7","Dragon","150","Dragon","690519777926","243"
"2_150_1","2","Dragon","150","Dragon","-975161136420","434"
"2_150_2","2","Dragon","150","Dragon","788158321136","287"
"2_150_3","2","Dragon","150","Dragon","-492515593378","561"
"2_150_4","2","Dragon","150","Dragon","-1596878618907","470"
"2_150_5","2","Dragon","150","Dragon","559590726725","115"
"32_150_0","32","Dragon","150","Dragon","-2045339642940","342"
"32_150_1","32","Dragon","150","Dragon","-469085391191","524"
"32_150_2","32","Dragon","150","Dragon","-363430005946","367"
"32_150_4","32","Dragon","150","Dragon","310306679446","562"
"32_150_5","32","Dragon","150","Dragon","-1646305576508","700"
"148_151_0","148","Dragon","151","Dragon","-1026026225627","217"
"148_151_4","148","Dragon","151","Dragon","146660545951","641"
"148_151_5","148","Dragon","151","Dragon","-1937452708077","580"
"148_151_6","148","Dragon","151","Dragon","-331762228263","227"
"65_151_0","65","Dragon","151","Dragon","-1408367344730","227"
"65_151_1","65","Dragon","151","Dragon","-1931896935600","480"
"65_151_2","65","Dragon","151","Dragon","571952965558","132"
"65_151_4","65","Dragon","151","Dragon","-1721501443452","481"
"65_151_5","65","Dragon","151","Dragon","452450702973","576"
"145_152_0","145","Dragon","152","Dragon","81064557905","155"
"145_152_1","145","Dragon","152","Dragon","-979607602856","159"
"145_152_5","145","Dragon","152","Dragon","-1720804918192","214"
"145_152_6","145","Dragon","152","Dragon","-2106095398260","113"
"30_152_0","30","Dragon","152","Dragon","9151217110","221"
"30_152_1","30","Dragon","152","Dragon","-69366653572","139"
"30_152_2","30","Dragon","152","Dragon","-1356072392977","639"
"30_152_3","30","Dragon","152","Dragon","-361092199745","535"
"30_152_4","30","Dragon","152","Dragon","369358178590","270"
"12_152_1","12","Dragon","152","Dragon","-487471403141","126"
"12_152_2","12","Dragon","152","Dragon","-790549039839","152"
"12_152_3","12","Dragon","152","Dragon","-1557449990018","337"
"12_152_4","12","Dragon","152","Dragon","156367774894","239"
"12_152_5","12","Dragon","152","Dragon","-1060599903720","103"
"12_152_6","12","Dragon","152","Dragon","-2093124104801","574"
"15_153_1","15","Dragon","153","Dragon","106524556517","542"
"15_153_3","15","Dragon","153","Dragon","-1944616703980","105"
"15_153_4","15","Dragon","153","Dragon","-1757127348503","622"
"15_153_6","15","Dragon","153","Dragon","-966269952883","677"
"9_153_1","9","Dragon","153","Dragon","-252231095039","228"
"9_153_2","9","Dragon","153","Dragon","-1448374251703","406"
"9_153_3","9","Dragon","153","Dragon","-183697183710","110"
"9_153_5","9","Dragon","153","Dragon","-883283107225","582"
"140_153_0","140","Dragon","153","Dragon","-1648967312345","439"
"140_153_1","140","Dragon","153","Dragon","-1505914774635","402"
"140_153_2","140","Dragon","153","Dragon","-719096609841","512"
"57_154_1","57","Dragon","154","Dragon","438588946152","163"
"57_154_4","57","Dragon","154","Dragon","-252209563328","364"
"57_154_5","57","Dragon","154","Dragon","849964809014","419"
"57_154_6","57","Dragon","154","Dragon","440638562428","405"
"82_154_2","82","Dragon","154","Dragon","-1548120717214","562"
"82_154_4","82","Dragon","154","Dragon","-282284759280","285"
"82_154_6","82","Dragon","154","Dragon","-1981696170631","317"
"44_154_2","44","Dragon","154","Dragon","-516145123657","109"
"44_154_3","44","Dragon","154","Dragon","-1782316273315","529"
"44_154_4","44","Dragon","154","Dragon","72720442138","533"
"44_154_6","44","Dragon","154","Dragon","-417405954310","130"
"100_155_0","100","Dragon","155","Dragon","108139638252","556"
"100_155_1","100","Dragon","155","Dragon","-324899567675","250"
"100_155_2","100","Dragon","155","Dragon","-1155124495211","390"
"100_155_3","100","Dragon","155","Dragon","-2204847212104","462"
"22_155_0","22","Dragon","155","Dragon","-361332055800","289"
"22_155_2","22","Dragon","155","Dragon","-1690389743385","473"
"22_155_4","22","Dragon","155","Dragon","650762165168","686"
"22_155_5","22","Dragon","155","Dragon","-294153636701","566"
"151_155_0","151","Dragon","155","Dragon","-864286604043","239"
"151_155_1","151","Dragon","155","Dragon","-2173259055415","513"
"151_155_2","151","Dragon","155","Dragon","-385929736724","170"
"67_156_0","67","Dragon","156","Dragon","885251904026","335"
"67_156_3","67","Dragon","156","Dragon","-1029821842355","405"
"67_156_4","67","Dragon","156","Dragon","-986088016795","433"
"67_156_5","67","Dragon","156","Dragon","-661208526762","567"
"67_156_6","67","Dragon","156","Dragon","20685357186","295"
"67_156_7","67","Dragon","156","Dragon","-773704341084","364"
"6_156_0","6","Dragon","156","Dragon","834430614795","678"
"6_156_2","6","Dragon","156","Dragon","-1187059478648","567"
