tconst	averageRating	numVotes
tt0041510	7.5	389
tt0041511	6.8	449
tt0041512	5.3	6
tt0041513	7.6	1948
tt0041514	6.8	1523
tt0041515	6.3	1441
tt0041516	7.6	9
tt0041517	7.6	29
tt0041518	7.0	64
tt0041519	3.0	7
tt0041520	6.2	13
tt0041521	7.3	821
tt0041523	5.7	704
tt0041524	5.6	17
tt0041525	6.2	14
tt0041526	6.2	399
tt0041527	6.3	496
tt0041528	7.4	70
tt0041529	6.7	394
tt0041530	6.7	577
tt0041531	6.7	305
tt0041532	6.0	106
tt0041534	6.0	63
tt0041537	7.1	31
tt0041538	7.1	41
tt0041539	6.3	68
tt0041540	6.9	8
tt0041544	3.9	25
tt0041545	5.5	78
tt0041546	8.0	34129
tt0041547	6.9	830
tt0041549	6.1	357
tt0041550	6.1	367
tt0041553	5.7	18
tt0041554	7.3	253
tt0041555	6.8	3032
tt0041559	6.3	23
tt0041560	6.1	25
tt0041561	3.6	27
tt0041562	6.6	301
tt0041564	6.7	9
tt0041567	4.1	14
tt0041568	4.1	9
tt0041569	4.8	14
tt0041571	6.1	979
tt0041572	6.6	590
tt0041573	5.9	339
tt0041574	6.4	29
tt0041576	6.8	129
tt0041577	6.5	77
tt0041578	6.8	64
tt0041579	6.5	178
tt0041581	4.7	32
tt0041582	4.8	26
tt0041583	6.0	9
tt0041584	6.2	5
tt0041586	5.3	17
tt0041587	7.7	8379
tt0041588	7.1	15
tt0041590	6.8	233
tt0041591	5.6	15
tt0041592	7.8	1471
tt0041593	7.2	1051
tt0041594	7.3	6535
tt0041596	6.7	36
tt0041597	5.5	160
tt0041598	8.1	2362
tt0041599	6.3	330
tt0041600	7.0	410
tt0041601	6.5	20
tt0041602	6.4	328
tt0041603	6.5	42
tt0041604	5.8	2547
tt0041605	7.7	644
tt0041607	6.3	86
tt0041608	7.1	259
tt0041609	7.1	88
tt0041610	6.8	1128
tt0041612	5.3	30
tt0041613	6.9	1175
tt0041614	6.2	6
tt0041615	7.1	2340
tt0041616	6.1	188
tt0041617	6.9	9
tt0041618	6.6	119
tt0041619	7.1	373
tt0041620	7.0	23
tt0041621	5.2	46
tt0041622	6.6	1086
tt0041623	7.6	919
tt0041624	6.8	110
tt0041625	6.6	1484
tt0041626	5.5	21
tt0041627	6.0	218
tt0041628	5.8	745
tt0041629	4.7	7
tt0041630	6.0	14
tt0041631	6.6	616
tt0041632	6.7	9
tt0041633	5.6	8
tt0041634	6.8	773
tt0041635	6.8	244
tt0041638	6.9	9
tt0041639	5.3	10
tt0041640	6.8	324
tt0041641	6.3	82
tt0041642	6.8	86
tt0041643	6.4	149
tt0041644	6.3	322
tt0041645	7.1	36
tt0041646	6.7	65
tt0041647	6.0	144
tt0041648	6.9	8
tt0041649	6.9	42
tt0041650	7.0	4665
tt0041651	5.6	23
tt0041652	6.7	674
tt0041654	6.1	49
tt0041655	7.6	656
tt0041656	6.8	11
tt0041658	7.4	16
tt0041659	6.3	359
tt0041660	6.4	117
tt0041661	7.5	623
tt0041662	6.9	665
tt0041663	6.7	544
tt0041664	6.5	107
tt0041665	7.1	40
tt0041667	7.4	59
tt0041668	5.8	8
tt0041669	6.3	57
tt0041670	6.7	20
tt0041671	6.6	1126
tt0041672	6.9	845
tt0041673	6.5	886
tt0041674	6.6	5
tt0041675	6.8	86
tt0041676	7.1	192
tt0041677	6.2	14
tt0041679	4.8	17
tt0041680	7.1	20
tt0041681	6.0	6
tt0041682	7.7	26
tt0041685	7.6	22
tt0041686	7.4	19
tt0041687	6.5	1309
tt0041691	6.0	35
tt0041692	6.3	7
tt0041694	7.4	1763
tt0041695	5.5	42
tt0041696	7.6	197
tt0041697	7.3	57
tt0041699	7.9	15057
tt0041700	6.8	510
tt0041702	7.0	68
tt0041703	7.1	14
tt0041704	7.5	25
tt0041705	6.9	278
tt0041706	5.8	133
tt0041710	6.9	180
tt0041711	7.2	268
tt0041712	6.5	97
tt0041713	7.2	137
tt0041714	4.1	43
tt0041715	2.9	159
tt0041716	7.4	15781
tt0041718	5.1	93
tt0041719	8.0	10325
tt0041720	5.9	11
tt0041721	7.4	574
tt0041722	7.2	12
tt0041723	6.6	59
tt0041724	5.2	388
tt0041725	7.9	326
tt0041726	5.6	17
tt0041727	6.0	415
tt0041729	5.9	38
tt0041730	5.3	88
tt0041731	5.8	35
tt0041733	5.7	295
tt0041734	5.8	25
tt0041735	7.2	2162
tt0041736	9.0	11
tt0041737	7.1	3985
tt0041738	7.2	213
tt0041740	6.8	229
tt0041741	4.4	9
tt0041744	6.1	136
tt0041745	5.6	17
tt0041746	7.2	2714
tt0041747	6.2	13
tt0041748	5.9	91
tt0041749	6.3	152
tt0041751	6.2	338
tt0041752	6.3	281
tt0041753	6.8	413
tt0041754	6.2	82
tt0041755	7.2	94
tt0041756	7.3	23
tt0041757	7.7	894
tt0041758	6.0	82
tt0041760	6.2	595
tt0041761	6.1	765
tt0041762	4.7	9
tt0041763	6.8	121
tt0041764	6.7	20
tt0041765	5.8	29
tt0041766	6.3	46
tt0041767	7.0	1502
tt0041768	5.6	21
tt0041769	7.5	22
tt0041770	5.7	9
tt0041771	6.3	1548
tt0041772	6.4	281
tt0041773	7.1	217
tt0041776	7.2	1320
tt0041777	6.0	78
tt0041778	6.5	15
tt0041779	7.8	1482
tt0041782	5.9	8
tt0041783	6.1	30
tt0041784	5.8	31
tt0041785	7.7	579
tt0041786	7.2	4271
tt0041787	6.4	212
tt0041788	6.4	543
tt0041789	6.2	18
tt0041790	6.4	857
tt0041791	5.0	166
tt0041792	6.3	894
tt0041794	5.4	21
tt0041795	6.1	224
tt0041796	7.0	1481
tt0041797	3.1	8
tt0041800	7.2	341
tt0041801	7.4	8
tt0041802	6.8	145
tt0041803	7.2	32
tt0041804	3.3	6
tt0041805	6.2	25
tt0041807	6.9	114
tt0041809	5.7	174
tt0041810	6.3	117
tt0041811	5.9	83
tt0041812	5.5	43
tt0041813	6.5	20
tt0041814	5.5	31
tt0041816	6.4	140
tt0041817	5.9	21
tt0041819	6.0	60
tt0041822	6.8	1214
tt0041823	6.7	202
tt0041824	5.7	234
tt0041825	5.3	12
tt0041826	7.3	307
tt0041827	6.6	453
tt0041828	7.2	12
tt0041829	7.9	39
tt0041830	7.4	9
tt0041831	6.6	513
tt0041832	6.2	106
tt0041833	5.9	85
tt0041834	6.1	88
tt0041836	6.1	37
tt0041837	6.3	25
tt0041838	6.8	6966
tt0041839	3.8	16
tt0041840	5.7	63
tt0041841	7.1	9454
tt0041842	7.8	2187
tt0041844	5.8	37
tt0041845	6.0	50
tt0041846	7.1	13
tt0041847	6.6	1085
tt0041848	6.9	22
tt0041849	6.0	8
tt0041853	6.9	327
tt0041854	6.7	58
tt0041855	7.5	2629
tt0041856	5.5	36
tt0041857	6.6	117
tt0041858	7.2	676
tt0041859	7.9	7633
tt0041860	6.5	152
tt0041861	6.6	32
tt0041862	8.0	6
tt0041863	4.1	15
tt0041864	3.8	8
tt0041865	3.9	305
tt0041866	7.3	15732
tt0041867	6.3	156
tt0041868	6.5	18
tt0041869	7.3	33
tt0041870	7.4	2928
tt0041871	6.6	1401
tt0041872	6.3	12
tt0041873	6.4	11
tt0041875	7.2	6
tt0041876	6.2	19
tt0041877	5.7	67
tt0041879	5.3	45
tt0041880	7.0	159
tt0041881	5.1	54
tt0041882	6.8	310
tt0041883	6.5	407
tt0041884	6.9	299
tt0041885	6.4	266
tt0041886	7.2	2224
tt0041887	3.0	8
tt0041888	5.8	17
tt0041889	7.2	10
tt0041890	6.8	1279
tt0041891	6.2	330
tt0041892	5.9	342
tt0041893	7.0	21
tt0041895	6.1	15
tt0041896	7.3	40
tt0041897	7.0	29
tt0041898	6.1	153
tt0041899	6.6	64
tt0041900	7.0	52
tt0041901	6.6	75
tt0041902	6.9	643
tt0041903	7.6	18
tt0041904	5.7	92
tt0041905	6.6	47
tt0041907	6.1	401
tt0041908	7.5	45
tt0041909	4.5	21
tt0041910	5.9	84
tt0041911	6.8	236
tt0041912	7.0	19
tt0041913	5.9	19
tt0041914	4.2	28
tt0041915	6.3	145
tt0041916	5.9	115
tt0041917	6.4	130
tt0041918	4.6	130
tt0041919	7.0	68
tt0041920	2.8	9
tt0041921	5.6	87
tt0041922	6.9	130
tt0041923	6.2	725
tt0041925	5.4	20
tt0041926	6.8	336
tt0041928	7.1	2676
tt0041929	6.7	603
tt0041930	6.2	18
tt0041931	7.3	5845
tt0041932	5.4	18
tt0041933	6.6	29
tt0041934	6.2	150
tt0041935	6.6	127
tt0041938	6.6	162
tt0041939	5.9	58
tt0041940	6.7	157
tt0041943	5.2	8
tt0041944	6.8	3209
tt0041945	6.6	321
tt0041946	5.5	39
tt0041947	6.1	524
tt0041948	6.6	913
tt0041949	6.3	359
tt0041951	7.5	56
tt0041952	7.6	706
tt0041953	6.9	477
tt0041954	7.3	2454
tt0041955	6.7	1143
tt0041956	6.5	502
tt0041957	7.7	9
tt0041958	7.6	5223
tt0041959	8.1	157166
tt0041961	6.0	311
tt0041962	6.4	25
tt0041963	6.7	927
tt0041966	6.4	248
tt0041967	6.3	1829
tt0041968	7.3	3690
tt0041969	6.2	221
tt0041971	5.6	146
tt0041974	6.5	399
tt0041975	6.8	399
tt0041976	5.5	77
tt0041977	6.6	18
tt0041978	7.6	1122
tt0041979	6.5	53
tt0041980	6.0	11
tt0041981	5.5	27
tt0041982	6.6	316
tt0041983	6.3	995
tt0041984	7.2	6
tt0041985	6.2	47
tt0041986	6.2	105
tt0041988	4.0	8
tt0041989	5.9	116
tt0041991	6.5	18
tt0041993	5.4	11
tt0041994	6.2	1041
tt0041995	7.3	19
tt0041996	7.7	12109
tt0041997	6.5	100
tt0041998	6.6	2106
tt0041999	7.3	169
tt0042000	4.9	28
tt0042001	4.3	9
tt0042002	6.7	53
tt0042003	7.0	62
tt0042004	6.2	6336
tt0042005	6.6	268
tt0042006	6.7	819
tt0042007	6.7	415
tt0042008	6.9	37
tt0042010	5.8	16
tt0042012	7.6	308
tt0042013	6.5	33
tt0042016	7.3	7
tt0042018	5.9	17
tt0042020	6.2	10
tt0042021	6.8	6
tt0042024	7.0	37
tt0042028	6.3	156
tt0042029	6.4	94
tt0042030	6.7	252
tt0042031	7.3	360
tt0042032	7.4	476
tt0042033	6.5	714
tt0042034	6.1	108
tt0042035	6.6	981
tt0042036	4.8	5
tt0042038	6.2	212
tt0042039	6.8	3650
tt0042040	7.2	5084
tt0042041	8.1	29393
tt0042042	8.2	436
tt0042043	7.0	64
tt0042044	7.3	1565
tt0042045	7.8	608
tt0042046	7.4	3435
tt0042047	7.3	808
tt0042048	7.1	256
tt0042049	6.1	261
tt0042050	4.5	17
tt0042051	6.1	142
tt0042052	6.9	663
tt0042053	6.1	1402
tt0042054	7.3	225
tt0042055	6.5	61
tt0042056	6.9	75
tt0042057	7.3	66
tt0042058	6.8	8
tt0042059	7.1	134
tt0042060	6.1	140
tt0042061	5.1	142
tt0042062	6.3	65
tt0042063	5.3	10
tt0042064	5.5	28
tt0042065	5.1	11
tt0042067	4.3	187
tt0042068	5.6	5
tt0042069	6.7	34
tt0042070	7.3	16
tt0042071	4.8	5
tt0042073	5.5	6
tt0042074	8.0	69
tt0042078	4.9	13
tt0042080	7.2	87
tt0042081	7.8	102
tt0042082	7.2	9
tt0042083	8.4	28
tt0042084	7.9	10
tt0042086	8.5	16
tt0042092	8.6	11
tt0042093	7.3	480
tt0042094	7.6	424
tt0042095	6.7	15
tt0042096	5.4	5
tt0042097	6.6	119
tt0042098	7.8	54
tt0042100	7.6	108
tt0042101	8.8	5
tt0042102	4.2	5
tt0042104	8.1	7
tt0042105	6.5	8
tt0042106	8.2	85
tt0042107	7.7	28
tt0042108	6.8	21
tt0042109	8.0	8
tt0042110	7.4	175
tt0042111	8.4	1171
tt0042112	3.8	8
tt0042114	8.6	4610
tt0042115	7.0	6
tt0042116	8.4	1221
tt0042119	7.0	14
tt0042123	7.6	88
tt0042124	7.3	6
tt0042125	7.8	6
tt0042127	6.7	18
tt0042130	8.6	65
tt0042134	7.1	13
tt0042135	4.7	6
tt0042137	8.6	19
tt0042138	7.8	20
tt0042139	8.1	97
tt0042141	8.2	81
tt0042142	7.7	49
tt0042143	7.2	20
tt0042144	7.8	21
tt0042147	7.0	7
tt0042150	7.6	28
tt0042151	7.4	92
tt0042152	7.2	9
tt0042156	7.2	76
tt0042158	7.1	13
tt0042159	7.6	38
tt0042161	6.6	5
tt0042167	7.5	33
tt0042168	8.6	1306
tt0042169	6.8	6
tt0042170	7.4	48
tt0042171	8.4	575
tt0042172	7.9	50
tt0042173	8.3	285
tt0042175	7.0	361
tt0042176	6.9	1174
tt0042177	7.7	1175
tt0042179	6.5	2724
tt0042180	7.4	63
tt0042181	7.2	30
tt0042182	5.9	288
tt0042183	5.8	93
tt0042184	6.6	19
tt0042185	5.8	63
tt0042186	6.3	43
tt0042187	6.6	9
tt0042188	6.9	21
tt0042189	6.5	728
tt0042190	6.2	82
tt0042191	7.0	555
tt0042192	8.2	119343
tt0042193	6.4	5
tt0042194	6.0	172
tt0042195	6.1	972
tt0042197	5.2	62
tt0042198	6.5	94
tt0042200	6.9	4340
tt0042201	6.8	112
tt0042202	5.1	26
tt0042203	6.0	48
tt0042206	7.0	2372
tt0042207	6.9	48
tt0042208	7.9	23770
tt0042209	5.7	2090
tt0042210	5.7	1751
tt0042211	7.0	626
tt0042212	4.9	19
tt0042215	7.4	64
tt0042216	5.0	6
tt0042217	6.6	129
tt0042218	6.8	5
tt0042219	6.6	1038
tt0042220	4.8	17
tt0042221	5.7	6
tt0042222	6.4	127
tt0042223	4.7	6
tt0042224	5.9	61
tt0042225	5.0	6
tt0042226	6.6	74
tt0042227	5.8	50
tt0042229	7.0	1897
tt0042230	6.0	179
tt0042232	7.6	54
tt0042233	6.9	36
tt0042234	5.6	9
tt0042235	7.4	1349
tt0042236	7.1	473
tt0042237	6.4	15
tt0042238	6.1	19
tt0042239	6.3	149
tt0042240	6.3	21
tt0042241	4.1	11
tt0042242	6.6	416
tt0042243	6.5	150
tt0042244	6.4	78
tt0042246	4.9	39
tt0042247	5.9	404
tt0042248	7.5	1194
tt0042249	6.5	1375
tt0042250	6.8	489
tt0042251	5.4	42
tt0042252	6.2	33
tt0042253	6.7	90
tt0042254	6.5	19
tt0042255	5.8	111
tt0042256	6.3	1803
tt0042257	7.5	26
tt0042258	5.7	198
tt0042259	6.7	16
tt0042260	6.2	74
tt0042261	6.7	30
tt0042262	6.4	315
tt0042263	6.3	134
tt0042264	5.8	16
tt0042265	6.9	1612
tt0042266	6.6	357
tt0042267	3.8	10
tt0042268	5.5	164
tt0042269	7.3	356
tt0042270	7.6	1028
tt0042271	5.5	8
tt0042272	5.7	15
tt0042273	6.2	66
tt0042274	6.1	1126
tt0042275	6.7	1953
tt0042276	7.6	9768
tt0042277	6.4	9
tt0042278	5.7	17
tt0042279	6.7	762
tt0042280	6.9	385
tt0042281	7.5	2814
tt0042282	6.7	328
tt0042283	6.1	60
tt0042284	7.0	46
tt0042285	6.6	1132
tt0042286	7.2	7518
tt0042287	6.1	463
tt0042288	4.5	16
tt0042289	6.2	253
tt0042290	7.8	1182
tt0042291	6.9	311
tt0042292	7.5	13
tt0042293	5.2	18
tt0042294	7.2	167
tt0042295	6.3	278
tt0042296	7.7	3463
tt0042297	4.3	9
tt0042298	5.7	132
tt0042299	6.3	82
tt0042300	6.1	34
tt0042301	7.5	459
tt0042302	6.6	159
tt0042303	6.7	84
tt0042304	7.3	992
tt0042307	5.7	10
tt0042308	6.2	43
tt0042309	6.0	5
tt0042310	6.2	418
tt0042311	6.1	315
tt0042313	6.0	431
tt0042314	6.1	91
tt0042315	6.0	587
tt0042316	6.0	121
tt0042317	6.0	29
tt0042318	5.4	112
tt0042319	6.7	10
tt0042320	5.6	5
tt0042322	6.6	115
tt0042323	5.2	81
tt0042324	6.0	1019
tt0042325	7.4	988
tt0042326	6.9	252
tt0042327	7.0	4598
tt0042328	6.4	14
tt0042329	7.8	40
tt0042330	7.2	399
tt0042332	7.3	144163
tt0042333	6.9	711
tt0042334	6.7	34
tt0042335	6.6	28
tt0042336	6.7	392
tt0042337	5.1	36
tt0042338	6.0	807
tt0042339	5.7	571
tt0042340	6.4	456
tt0042341	5.4	11
tt0042342	5.8	11
tt0042343	6.8	769
tt0042344	6.3	577
tt0042345	5.3	23
tt0042346	6.9	93
tt0042347	5.3	11
tt0042348	5.7	12
tt0042349	6.3	70
tt0042351	7.0	45
tt0042352	6.7	1514
tt0042354	7.2	196
tt0042355	7.1	2484
tt0042356	5.3	40
tt0042357	6.0	7
tt0042358	7.1	287
tt0042359	8.0	340
tt0042360	8.0	930
tt0042361	5.2	13
tt0042362	5.6	60
tt0042363	7.5	26
tt0042364	6.2	58
tt0042366	6.3	26
tt0042367	7.5	3640
tt0042368	6.3	23
tt0042369	7.3	10649
tt0042370	5.8	147
tt0042371	5.9	16
tt0042372	6.3	1190
tt0042373	5.8	52
tt0042374	6.2	61
tt0042375	5.3	17
tt0042376	7.2	2415
tt0042377	6.3	161
tt0042378	6.6	27
tt0042379	6.7	1920
tt0042380	6.8	60
tt0042381	7.1	8
tt0042382	6.6	389
tt0042383	5.5	240
tt0042384	6.3	3969
tt0042385	5.9	17
tt0042386	7.4	21
tt0042387	6.4	105
tt0042388	6.8	31
tt0042389	5.6	207
tt0042390	6.6	60
tt0042392	6.9	22
tt0042393	6.3	3630
tt0042394	6.1	814
tt0042395	7.3	1394
tt0042396	7.3	104
tt0042397	6.7	957
tt0042398	5.9	7
tt0042399	4.3	104
tt0042400	5.9	64
tt0042401	7.2	59
tt0042402	6.2	29
tt0042403	6.8	126
tt0042404	7.1	323
tt0042405	5.7	25
tt0042406	6.9	52
tt0042407	5.3	23
tt0042408	8.0	345
tt0042409	7.0	480
tt0042410	6.5	252
tt0042411	5.9	254
tt0042412	6.1	197
tt0042413	7.1	84
tt0042415	6.5	11
tt0042416	6.6	12
tt0042417	6.6	454
tt0042418	7.3	990
tt0042419	5.0	21
tt0042423	3.3	470
tt0042424	4.8	25
tt0042425	6.1	107
tt0042426	6.0	227
tt0042427	6.9	16
tt0042428	6.4	481
tt0042429	7.1	450
tt0042431	6.8	349
tt0042432	6.1	476
tt0042433	5.9	78
tt0042434	7.4	202
tt0042435	7.3	18
tt0042436	7.1	3612
tt0042437	6.9	49
tt0042438	5.6	16
tt0042439	8.0	13
tt0042440	5.5	15
tt0042441	5.5	24
tt0042442	5.7	250
tt0042444	6.2	31
tt0042445	5.5	15
tt0042447	6.6	1139
tt0042448	5.4	31
tt0042449	6.8	392
tt0042450	5.1	17
tt0042451	7.2	9911
tt0042452	4.6	12
tt0042453	5.8	37
tt0042454	5.0	5
tt0042455	6.6	5
tt0042456	4.6	7
tt0042459	6.4	72
tt0042460	6.1	24
tt0042461	7.1	30
tt0042462	5.5	6
tt0042463	5.7	255
tt0042464	7.0	3448
tt0042465	6.1	63
tt0042466	7.6	678
tt0042468	5.8	117
tt0042469	3.6	385
tt0042470	5.8	8
tt0042471	6.9	455
tt0042472	6.4	366
tt0042473	4.1	58
tt0042474	5.8	286
tt0042475	7.1	266
tt0042476	7.6	733
tt0042477	7.4	3187
tt0042478	7.1	216
tt0042479	6.5	12
tt0042480	7.2	83
tt0042481	5.9	85
tt0042482	6.3	364
tt0042483	6.4	58
tt0042484	6.5	12
tt0042485	5.2	46
tt0042486	8.1	37
tt0042488	6.7	671
tt0042489	7.2	39
tt0042490	7.3	2742
tt0042491	6.5	6
tt0042493	6.2	37
tt0042494	6.7	24
tt0042495	6.5	23
tt0042496	6.1	379
tt0042497	6.8	285
tt0042498	6.4	157
tt0042499	7.5	72
tt0042500	6.3	10
tt0042504	5.7	14
tt0042505	6.2	8
tt0042506	7.2	19
tt0042507	7.0	10
tt0042509	7.1	1004
tt0042510	7.1	74
tt0042511	5.7	25
tt0042512	7.4	985
tt0042513	6.9	1105
tt0042514	6.5	363
tt0042515	6.7	315
tt0042516	7.4	33
tt0042518	5.8	114
tt0042519	7.0	213
tt0042520	6.2	23
tt0042521	6.6	150
tt0042522	7.1	331
tt0042523	4.0	5
tt0042524	6.6	950
tt0042525	5.6	8
tt0042526	6.0	186
tt0042528	7.0	894
tt0042529	6.1	475
tt0042530	7.6	11492
tt0042531	7.7	9535
tt0042532	5.0	23
tt0042534	6.6	353
tt0042535	6.1	37
tt0042539	6.6	2460
tt0042540	6.3	80
tt0042541	7.3	1456
tt0042542	6.8	629
tt0042543	6.2	40
tt0042544	7.3	1564
tt0042546	7.9	52286
tt0042547	6.8	34
tt0042548	5.3	118
tt0042550	5.5	21
tt0042551	5.5	62
tt0042552	5.4	187
tt0042553	5.9	478
tt0042555	7.9	996
tt0042556	6.1	30
tt0042557	6.6	155
tt0042559	6.4	5
tt0042560	6.2	21
tt0042561	5.5	12
tt0042562	4.9	51
tt0042564	6.5	6
tt0042565	6.1	35
tt0042566	6.4	12
tt0042567	7.1	409
tt0042568	6.4	17
tt0042569	8.0	1319
tt0042570	4.8	15
tt0042571	5.2	12
tt0042572	7.2	255
tt0042573	7.5	766
tt0042574	7.3	47
tt0042575	7.2	300
tt0042576	5.5	36
tt0042577	6.0	5
tt0042578	6.4	105
tt0042579	7.1	2977
tt0042580	7.7	246
tt0042581	6.4	28
tt0042582	6.4	536
tt0042583	7.4	544
tt0042584	7.4	930
tt0042585	6.3	94
tt0042586	4.8	6
tt0042587	5.3	55
tt0042588	6.3	206
tt0042589	6.0	138
tt0042590	5.9	122
tt0042591	6.9	66
tt0042592	7.4	175
tt0042593	8.0	26179
tt0042594	5.6	12
tt0042595	6.1	61
tt0042597	4.9	21
tt0042599	6.5	36
tt0042600	4.1	171
tt0042601	5.2	52
tt0042602	6.1	123
tt0042604	6.6	76
tt0042605	6.9	79
tt0042606	5.5	43
tt0042607	7.1	218
tt0042608	6.2	143
tt0042609	6.4	1099
tt0042610	6.9	873
tt0042611	6.5	66
tt0042613	7.5	824
tt0042614	7.0	99
tt0042615	5.5	29
tt0042616	5.9	29
tt0042617	5.6	21
tt0042618	5.4	93
tt0042619	7.9	9980
tt0042621	7.0	326
tt0042622	6.5	365
tt0042623	6.1	8
tt0042624	5.1	9
tt0042625	7.0	216
tt0042626	6.4	13
tt0042627	7.4	522
tt0042628	5.8	47
tt0042629	6.2	999
tt0042630	5.6	37
tt0042631	5.3	37
tt0042632	6.1	121
tt0042633	5.8	8
tt0042634	6.4	678
tt0042638	6.5	524
tt0042639	6.4	19
tt0042640	5.8	97
tt0042641	6.4	541
tt0042642	4.4	158
tt0042643	6.4	1088
tt0042644	6.6	1768
tt0042645	4.5	33
tt0042646	6.8	5623
tt0042647	5.7	20
tt0042648	7.1	1760
tt0042649	7.4	478
tt0042650	8.0	2327
tt0042651	6.9	111
tt0042652	6.8	124
tt0042655	4.9	22
tt0042656	4.3	21
tt0042657	5.0	10
tt0042658	6.8	24
tt0042659	4.8	26
tt0042660	7.5	20
tt0042662	5.2	24
tt0042663	5.1	27
tt0042664	6.2	734
tt0042665	7.4	1479
tt0042666	5.3	125
tt0042667	6.4	71
tt0042668	6.3	13
tt0042669	6.7	440
tt0042670	7.1	245
tt0042671	8.5	26
tt0042672	5.4	27
tt0042673	3.6	5
tt0042674	6.3	440
tt0042676	6.1	7
tt0042677	6.3	853
tt0042678	6.4	40
tt0042679	5.1	97
tt0042680	7.4	384
tt0042681	6.9	220
tt0042682	7.8	964
tt0042683	7.0	8
tt0042684	4.0	6
tt0042685	6.6	29
tt0042686	5.9	170
tt0042687	6.7	369
tt0042688	6.2	110
tt0042690	7.4	238
tt0042692	7.1	2699
tt0042693	6.5	267
tt0042694	4.3	10
tt0042695	6.4	14
tt0042697	6.9	701
tt0042699	7.7	27
tt0042700	6.9	1425
tt0042702	6.8	551
tt0042704	5.8	9
tt0042707	6.8	1739
tt0042708	7.3	6
tt0042711	6.9	131
tt0042712	5.1	18
tt0042713	5.8	325
tt0042714	6.1	31
tt0042715	6.8	55
tt0042719	6.0	7
tt0042721	4.1	17
tt0042723	6.4	89
tt0042724	5.8	36
tt0042726	8.3	51
tt0042727	7.1	4165
tt0042729	6.7	174
tt0042730	6.5	20
tt0042731	5.1	34
tt0042732	6.5	20
tt0042733	6.5	205
tt0042734	4.8	47
tt0042735	6.5	709
tt0042736	6.0	264
tt0042737	6.6	71
tt0042739	5.9	56
tt0042740	6.4	8
tt0042741	5.4	7
tt0042742	7.1	1302
tt0042743	6.7	7
tt0042744	6.2	1038
tt0042745	5.8	5
tt0042746	6.0	7
tt0042747	6.9	273
tt0042748	6.1	100
tt0042749	5.9	96
tt0042750	7.6	701
tt0042751	5.4	63
tt0042752	7.1	691
tt0042753	6.0	206
tt0042755	7.0	371
tt0042756	7.9	9
tt0042757	6.9	765
tt0042758	7.3	33
tt0042760	6.6	56
tt0042761	6.6	75
tt0042762	7.4	767
tt0042763	6.3	174
tt0042765	6.9	47
tt0042766	7.5	418
tt0042767	6.2	436
tt0042768	5.3	128
tt0042769	6.2	531
tt0042771	7.1	2699
tt0042772	5.7	113
tt0042774	6.8	12
tt0042775	6.2	17
tt0042778	7.8	6
tt0042779	6.6	487
tt0042780	7.4	281
tt0042781	5.9	102
tt0042782	6.3	735
tt0042783	6.4	413
tt0042784	5.7	480
tt0042785	6.0	8
tt0042786	6.3	780
tt0042788	7.9	11889
tt0042790	6.6	396
tt0042791	6.3	132
tt0042792	7.4	4393
tt0042793	6.2	16
tt0042794	6.8	185
tt0042795	6.7	112
tt0042796	7.1	7
tt0042797	6.2	6
tt0042798	4.7	16
tt0042799	4.3	16
tt0042800	6.0	5
tt0042802	4.3	45
tt0042803	7.0	391
tt0042804	8.3	18202
tt0042805	4.4	47
tt0042806	5.8	73
tt0042807	6.2	162
tt0042808	6.0	32
tt0042809	6.8	388
tt0042810	7.0	700
tt0042811	5.3	39
tt0042812	6.7	35
tt0042813	4.5	15
tt0042814	7.2	5
tt0042815	5.1	45
tt0042819	6.7	492
tt0042820	7.3	557
tt0042821	5.7	9
tt0042822	5.9	22
tt0042823	6.8	14
tt0042824	6.8	1090
tt0042825	6.2	542
tt0042826	6.9	109
tt0042827	5.7	9
tt0042829	5.8	419
tt0042830	6.3	163
tt0042831	5.4	75
tt0042832	7.3	7010
tt0042835	6.1	86
tt0042836	7.2	306
tt0042837	6.4	65
tt0042838	6.8	122
tt0042839	7.0	11
tt0042840	5.8	64
tt0042841	6.0	379
tt0042842	6.5	34
tt0042843	6.5	186
tt0042844	6.1	230
tt0042845	4.1	19
tt0042846	6.8	29
tt0042847	7.1	63
tt0042848	5.8	470
tt0042849	6.4	190
tt0042851	7.1	620
tt0042852	6.9	171
tt0042853	7.1	15
tt0042855	2.8	490
tt0042856	6.7	89
tt0042857	6.2	22
tt0042858	6.6	267
tt0042859	6.8	163
tt0042860	6.2	164
tt0042861	6.6	85
tt0042862	6.4	5
tt0042863	7.8	307
tt0042864	6.6	342
tt0042865	6.7	280
tt0042866	6.0	26
tt0042867	6.4	13
tt0042869	6.6	2002
tt0042870	5.9	153
tt0042871	8.3	4806
tt0042872	6.8	1680
tt0042873	5.0	176
tt0042874	2.2	669
tt0042875	6.3	14
tt0042876	8.2	150576
tt0042877	6.8	105
tt0042881	6.4	276
tt0042882	5.0	11
tt0042883	6.2	340
tt0042884	2.8	10
tt0042885	5.8	82
tt0042886	5.8	140
tt0042887	5.0	8
tt0042888	8.0	401
tt0042891	6.3	56
tt0042892	6.5	105
tt0042893	6.1	444
tt0042894	6.0	390
tt0042895	7.1	14281
tt0042896	6.0	84
tt0042897	4.9	2056
tt0042898	7.3	1045
tt0042899	6.8	905
tt0042900	7.1	36
tt0042901	5.4	294
tt0042902	5.5	6
tt0042903	5.6	14
tt0042905	6.0	8
