"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"198_554_2","198","Dragon","554","Dragon","-1771690135463","-1771689595463","259"
"266_555_1","266","Dragon","555","Dragon","-792311107569","-792305527569","603"
"266_555_3","266","Dragon","555","Dragon","664504170604","664506330604","120"
"266_555_4","266","Dragon","555","Dragon","-1711457869115","-1711453429115","352"
"124_555_1","124","Dragon","555","Dragon","-457406996685","-457402316685","593"
"95_555_3","95","Dragon","555","Dragon","-861062163638","-861056343638","440"
"95_555_4","95","Dragon","555","Dragon","-2186560285485","-2186556085485","455"
"95_555_6","95","Dragon","555","Dragon","-1299204579257","-1299198879257","211"
"167_556_3","167","Dragon","556","Dragon","-1441469803562","-1441468003562","321"
"167_556_5","167","Dragon","556","Dragon","-1917117799592","-1917115399592","509"
"167_556_6","167","Dragon","556","Dragon","-1312854410492","-1312849430492","459"
"54_556_4","54","Dragon","556","Dragon","-1082356276123","-1082351896123","677"
"60_556_1","60","Dragon","556","Dragon","864505218605","864506598605","343"
"60_556_4","60","Dragon","556","Dragon","-1545656385398","-1545653385398","567"
"124_557_0","124","Dragon","557","Dragon","398104602823","398108622823","551"
"124_557_4","124","Dragon","557","Dragon","315193336945","315194596945","301"
"450_557_0","450","Dragon","557","Dragon","-754094098029","-754093498029","145"
"450_557_5","450","Dragon","557","Dragon","-1930560587379","-1930557347379","667"
"450_557_6","450","Dragon","557","Dragon","-951537855895","-951533115895","635"
"337_558_2","337","Dragon","558","Dragon","-2118566978587","-2118563618587","228"
"337_558_3","337","Dragon","558","Dragon","-2050654091297","-2050653791297","636"
"337_558_7","337","Dragon","558","Dragon","-413625256740","-413624956740","348"
"315_558_5","315","Dragon","558","Dragon","-1900578280552","-1900574380552","356"
"287_559_6","287","Dragon","559","Dragon","-1015871836296","-1015869436296","132"
"95_559_1","95","Dragon","559","Dragon","538270356302","538273776302","288"
"95_559_2","95","Dragon","559","Dragon","-198865732205","-198864352205","468"
"95_559_4","95","Dragon","559","Dragon","-1934437694615","-1934435054615","357"
"95_559_5","95","Dragon","559","Dragon","-415386488795","-415381568795","575"
"199_559_3","199","Dragon","559","Dragon","-1319893140695","-1319889960695","269"
"252_560_2","252","Dragon","560","Dragon","898731524558","898736804558","523"
"252_560_3","252","Dragon","560","Dragon","715272427807","715277887807","490"
"492_560_0","492","Dragon","560","Dragon","-904935505533","-904933225533","105"
"492_560_1","492","Dragon","560","Dragon","-556457702594","-556456442594","562"
"492_560_2","492","Dragon","560","Dragon","-362038544170","-362034104170","190"
"71_560_2","71","Dragon","560","Dragon","-775445879777","-775442879777","120"
"134_561_0","134","Dragon","561","Dragon","-306055239544","-306051879544","217"
"134_561_4","134","Dragon","561","Dragon","-2190790638341","-2190790338341","531"
"132_561_0","132","Dragon","561","Dragon","445923095698","445925195698","166"
"56_561_1","56","Dragon","561","Dragon","-1820148839931","-1820143319931","618"
"56_561_2","56","Dragon","561","Dragon","115738244446","115738964446","179"
"56_561_5","56","Dragon","561","Dragon","69808863320","69811683320","599"
"383_562_0","383","Dragon","562","Dragon","-933295760762","-933289760762","365"
"374_562_1","374","Dragon","562","Dragon","-75751026058","-75750906058","482"
"157_562_0","157","Dragon","562","Dragon","324854166728","324856446728","353"
"157_562_4","157","Dragon","562","Dragon","744642412329","744646372329","597"
"157_562_5","157","Dragon","562","Dragon","239816668224","239817868224","279"
"75_563_3","75","Dragon","563","Dragon","-500289224863","-500287064863","604"
"482_563_0","482","Dragon","563","Dragon","396641348062","396644828062","434"
"520_564_3","520","Dragon","564","Dragon","-533837342900","-533834102900","216"
"520_564_4","520","Dragon","564","Dragon","-844585040985","-844581020985","125"
"520_564_6","520","Dragon","564","Dragon","754738170712","754744050712","264"
"324_564_1","324","Dragon","564","Dragon","787722815777","787727135777","661"
"324_564_3","324","Dragon","564","Dragon","339011325828","339016665828","679"
"324_564_5","324","Dragon","564","Dragon","-1295555390147","-1295554910147","686"
"254_564_2","254","Dragon","564","Dragon","-757027907512","-757022027512","122"
"83_565_1","83","Dragon","565","Dragon","-1650286922795","-1650285002795","696"
"3_565_1","3","Dragon","565","Dragon","496189215247","496189575247","119"
"3_565_5","3","Dragon","565","Dragon","-278958040119","-278955100119","514"
"143_566_2","143","Dragon","566","Dragon","-142102091043","-142099091043","379"
"143_566_5","143","Dragon","566","Dragon","929467179426","929467779426","485"
"368_566_2","368","Dragon","566","Dragon","-1986803355575","-1986802575575","409"
"368_566_4","368","Dragon","566","Dragon","-1696622708751","-1696620488751","645"
"368_566_5","368","Dragon","566","Dragon","419219409650","419220069650","683"
"218_566_5","218","Dragon","566","Dragon","-2173483076816","-2173479356816","563"
"0_567_1","0","Dragon","567","Dragon","-193154060254","-193153580254","447"
"301_567_0","301","Dragon","567","Dragon","198494213333","198498653333","660"
"301_567_2","301","Dragon","567","Dragon","187964144135","187964264135","298"
"32_568_0","32","Dragon","568","Dragon","-1294215273301","-1294213893301","287"
"32_568_3","32","Dragon","568","Dragon","884812985375","884818565375","321"
"32_568_6","32","Dragon","568","Dragon","673898330313","673899650313","641"
"46_568_2","46","Dragon","568","Dragon","-1876258266210","-1876253586210","348"
"46_568_3","46","Dragon","568","Dragon","-2001032081501","-2001030941501","463"
"41_569_3","41","Dragon","569","Dragon","587576277481","587580297481","648"
"115_569_0","115","Dragon","569","Dragon","-261560291304","-261556151304","643"
"4_571_0","4","Dragon","571","Dragon","-1849774685108","-1849773545108","582"
"4_571_2","4","Dragon","571","Dragon","-90680324765","-90675884765","344"
"246_571_6","246","Dragon","571","Dragon","-1174385891765","-1174382411765","175"
"0_572_1","0","Dragon","572","Dragon","74077700000","74079800000","105"
"0_572_2","0","Dragon","572","Dragon","-1034099819436","-1034095859436","136"
"0_572_5","0","Dragon","572","Dragon","-891413602462","-891409582462","411"
"291_572_2","291","Dragon","572","Dragon","-1979760885371","-1979757165371","495"
"291_572_4","291","Dragon","572","Dragon","-1699465730469","-1699459910469","215"
"556_573_0","556","Dragon","573","Dragon","-956990377264","-956986777264","628"
"556_573_5","556","Dragon","573","Dragon","-323677201377","-323671621377","446"
"556_573_6","556","Dragon","573","Dragon","-642639304902","-642637924902","476"
"556_573_7","556","Dragon","573","Dragon","-1635560591348","-1635558191348","197"
"172_574_3","172","Dragon","574","Dragon","-599026501953","-599020921953","233"
"238_574_2","238","Dragon","574","Dragon","255163812200","255168072200","352"
"497_575_0","497","Dragon","575","Dragon","-1680968002527","-1680966382527","361"
"497_575_2","497","Dragon","575","Dragon","60988485870","60989865870","315"
"497_575_4","497","Dragon","575","Dragon","-929417267880","-929416007880","696"
"199_575_0","199","Dragon","575","Dragon","-838729263758","-838725663758","604"
"199_575_2","199","Dragon","575","Dragon","-1336083628890","-1336081288890","290"
"199_575_6","199","Dragon","575","Dragon","-329615074853","-329612134853","307"
"199_575_7","199","Dragon","575","Dragon","-561287326933","-561283726933","327"
"16_576_0","16","Dragon","576","Dragon","-2004687778072","-2004685978072","259"
"16_576_1","16","Dragon","576","Dragon","189014209101","189014629101","511"
"16_576_3","16","Dragon","576","Dragon","-1230404745645","-1230398985645","621"
"16_576_4","16","Dragon","576","Dragon","-926157208174","-926157028174","654"
"229_576_3","229","Dragon","576","Dragon","-1020975899405","-1020975119405","116"
"229_576_6","229","Dragon","576","Dragon","-63943510625","-63940750625","597"
"74_577_0","74","Dragon","577","Dragon","-347496663123","-347491683123","303"
"74_577_2","74","Dragon","577","Dragon","138243765604","138245505604","105"
"1_577_1","1","Dragon","577","Dragon","-1569628384418","-1569625204418","332"
"1_577_4","1","Dragon","577","Dragon","347940801724","347945961724","593"
"1_577_5","1","Dragon","577","Dragon","-895743052162","-895741132162","658"
"16_578_1","16","Dragon","578","Dragon","-420793211860","-420791831860","430"
"296_578_2","296","Dragon","578","Dragon","-1415664829653","-1415661649653","492"
"150_578_0","150","Dragon","578","Dragon","-638651286723","-638648346723","291"
"385_579_1","385","Dragon","579","Dragon","-935917165104","-935912365104","176"
"385_579_2","385","Dragon","579","Dragon","-2011425067537","-2011421887537","449"
"132_579_1","132","Dragon","579","Dragon","-1226911431330","-1226908791330","620"
"132_579_4","132","Dragon","579","Dragon","380030860093","380032480093","426"
"213_579_2","213","Dragon","579","Dragon","-53902154909","-53901914909","151"
"213_579_4","213","Dragon","579","Dragon","-728910319341","-728908099341","265"
"213_579_5","213","Dragon","579","Dragon","-1029795376114","-1029790576114","324"
"462_580_2","462","Dragon","580","Dragon","-238180980563","-238177080563","511"
"120_580_3","120","Dragon","580","Dragon","-1473482676690","-1473477636690","209"
"120_580_4","120","Dragon","580","Dragon","-585903810008","-585900150008","178"
"120_580_5","120","Dragon","580","Dragon","-1838765327041","-1838762567041","589"
"120_580_6","120","Dragon","580","Dragon","-1106245763550","-1106241983550","494"
"351_580_0","351","Dragon","580","Dragon","-2199197679914","-2199197499914","564"
"351_580_3","351","Dragon","580","Dragon","-851616998979","-851613698979","130"
"82_581_7","82","Dragon","581","Dragon","-2108906818536","-2108906038536","354"
"46_581_0","46","Dragon","581","Dragon","-585086217497","-585084657497","621"
"46_581_1","46","Dragon","581","Dragon","-130519228456","-130514848456","198"
"10_581_4","10","Dragon","581","Dragon","-1607345019154","-1607344959154","260"
"10_581_6","10","Dragon","581","Dragon","740051393499","740054813499","432"
"442_582_0","442","Dragon","582","Dragon","-1034488772901","-1034488172901","359"
"442_582_2","442","Dragon","582","Dragon","-1932056378749","-1932053858749","151"
"51_582_2","51","Dragon","582","Dragon","262855087835","262856107835","409"
"102_582_0","102","Dragon","582","Dragon","-1493673195958","-1493671155958","550"
"102_582_4","102","Dragon","582","Dragon","-1616095410661","-1616089530661","607"
"102_582_6","102","Dragon","582","Dragon","-17070166681","-17069626681","206"
"116_583_0","116","Dragon","583","Dragon","-1917671346510","-1917670386510","152"
"23_583_2","23","Dragon","583","Dragon","-858114105995","-858113085995","577"
"5_583_0","5","Dragon","583","Dragon","705227906607","705233006607","600"
"5_583_1","5","Dragon","583","Dragon","108283964220","108288044220","572"
"5_583_4","5","Dragon","583","Dragon","-997548538531","-997546678531","370"
"5_583_5","5","Dragon","583","Dragon","-1028379792616","-1028378412616","664"
"554_584_3","554","Dragon","584","Dragon","834722027631","834725747631","109"
"554_584_6","554","Dragon","584","Dragon","849494294252","849497174252","354"
"261_584_3","261","Dragon","584","Dragon","114258111130","114260571130","699"
"261_584_4","261","Dragon","584","Dragon","-815562013162","-815558353162","397"
"501_584_0","501","Dragon","584","Dragon","-1181004734008","-1181004014008","176"
"307_585_0","307","Dragon","585","Dragon","-1592209924834","-1592205244834","495"
"307_585_1","307","Dragon","585","Dragon","936836572772","936836932772","448"
"307_585_2","307","Dragon","585","Dragon","934074926391","934077146391","519"
"255_585_1","255","Dragon","585","Dragon","-1027467016809","-1027466896809","443"
"255_585_2","255","Dragon","585","Dragon","620556797269","620562017269","386"
"173_585_5","173","Dragon","585","Dragon","-287700258940","-287697678940","464"
"350_586_0","350","Dragon","586","Dragon","769816902755","769822362755","568"
"350_586_3","350","Dragon","586","Dragon","444936945156","444942525156","519"
"350_586_4","350","Dragon","586","Dragon","-1406464945827","-1406464405827","363"
"350_586_6","350","Dragon","586","Dragon","-2136944358198","-2136942858198","465"
"544_586_1","544","Dragon","586","Dragon","-413629088888","-413623568888","412"
"544_586_2","544","Dragon","586","Dragon","-1679809493254","-1679804693254","382"
"569_586_3","569","Dragon","586","Dragon","-847488020041","-847482140041","235"
"315_587_2","315","Dragon","587","Dragon","-13928455823","-13922695823","602"
"68_587_0","68","Dragon","587","Dragon","-592589276531","-592587596531","619"
"136_587_4","136","Dragon","587","Dragon","-1054325802367","-1054325022367","211"
"15_588_1","15","Dragon","588","Dragon","-206450591314","-206448491314","306"
"15_588_2","15","Dragon","588","Dragon","590196655981","590197015981","696"
"15_588_4","15","Dragon","588","Dragon","-1210589554363","-1210588234363","214"
"52_589_0","52","Dragon","589","Dragon","-261105112536","-261104632536","329"
"359_589_3","359","Dragon","589","Dragon","600811958861","600815918861","355"
"359_589_5","359","Dragon","589","Dragon","478414838646","478417058646","417"
"359_589_6","359","Dragon","589","Dragon","-1251056453489","-1251051473489","382"
"30_590_0","30","Dragon","590","Dragon","-2102501316567","-2102500956567","109"
"3_590_2","3","Dragon","590","Dragon","708821637163","708821697163","619"
"16_591_3","16","Dragon","591","Dragon","635155730469","635156570469","162"
"306_591_2","306","Dragon","591","Dragon","-1410926985822","-1410926805822","532"
"110_591_1","110","Dragon","591","Dragon","-1788741559488","-1788739939488","209"
"129_592_0","129","Dragon","592","Dragon","-1905029930855","-1905026990855","674"
"5_592_1","5","Dragon","592","Dragon","-1690236558089","-1690233138089","152"
"5_592_3","5","Dragon","592","Dragon","732413301426","732417081426","586"
"153_593_0","153","Dragon","593","Dragon","-1816876534997","-1816874434997","502"
"153_593_2","153","Dragon","593","Dragon","482687538309","482690718309","457"
"208_593_3","208","Dragon","593","Dragon","-1934808956423","-1934804696423","680"
"18_593_1","18","Dragon","593","Dragon","-1685143282201","-1685137462201","188"
"18_593_2","18","Dragon","593","Dragon","-1968680650824","-1968677470824","255"
"18_593_4","18","Dragon","593","Dragon","622083946343","622087666343","641"
"439_594_2","439","Dragon","594","Dragon","-227351451437","-227349231437","677"
"305_594_0","305","Dragon","594","Dragon","834544948047","834547648047","693"
"305_594_2","305","Dragon","594","Dragon","-347752915799","-347747155799","134"
