"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temp"
"51_109_3","51","Dragon","109","Dragon","-1781578494665","122"
"51_109_4","51","Dragon","109","Dragon","-67311496799","228"
"51_109_5","51","Dragon","109","Dragon","306304244559","694"
"51_109_6","51","Dragon","109","Dragon","242767386458","678"
"71_109_0","71","Dragon","109","Dragon","753912968874","136"
"71_109_1","71","Dragon","109","Dragon","-477827643951","557"
"71_109_2","71","Dragon","109","Dragon","222994181937","233"
"71_109_3","71","Dragon","109","Dragon","512249690133","564"
"16_110_1","16","Dragon","110","Dragon","191876934628","376"
"16_110_3","16","Dragon","110","Dragon","-1543551716917","110"
"16_110_4","16","Dragon","110","Dragon","-956302119489","100"
"16_110_5","16","Dragon","110","Dragon","-1646739224213","148"
"20_110_0","20","Dragon","110","Dragon","-1772250019316","403"
"20_110_1","20","Dragon","110","Dragon","509844885758","475"
"20_110_2","20","Dragon","110","Dragon","673014149107","153"
"20_110_3","20","Dragon","110","Dragon","350994844338","561"
"12_110_0","12","Dragon","110","Dragon","-841046922670","362"
"12_110_1","12","Dragon","110","Dragon","-1322196388888","115"
"12_110_3","12","Dragon","110","Dragon","417213625339","633"
"74_111_0","74","Dragon","111","Dragon","56565950538","667"
"74_111_1","74","Dragon","111","Dragon","-2134664044659","406"
"74_111_2","74","Dragon","111","Dragon","90888586893","142"
"74_111_3","74","Dragon","111","Dragon","-25316402882","194"
"82_111_0","82","Dragon","111","Dragon","-2177325810366","646"
"82_111_1","82","Dragon","111","Dragon","-520454458474","378"
"82_111_2","82","Dragon","111","Dragon","-1021239264804","251"
"82_111_3","82","Dragon","111","Dragon","56196029943","372"
"46_111_0","46","Dragon","111","Dragon","-601320981534","634"
"46_111_1","46","Dragon","111","Dragon","-1873619808491","528"
"46_111_2","46","Dragon","111","Dragon","-243751190053","444"
"46_111_3","46","Dragon","111","Dragon","-546972387610","488"
"46_111_4","46","Dragon","111","Dragon","-588269316189","365"
"46_111_5","46","Dragon","111","Dragon","155751003835","106"
"46_111_6","46","Dragon","111","Dragon","813215886339","269"
"15_112_1","15","Dragon","112","Dragon","251766671410","658"
"22_112_2","22","Dragon","112","Dragon","-1486200146842","158"
"22_112_3","22","Dragon","112","Dragon","-1744174983596","574"
"22_112_4","22","Dragon","112","Dragon","-1422786420315","403"
"22_112_5","22","Dragon","112","Dragon","-2083842896061","353"
"11_112_0","11","Dragon","112","Dragon","-1975628046681","203"
"11_112_1","11","Dragon","112","Dragon","823576983097","349"
"11_112_3","11","Dragon","112","Dragon","-1166706452740","254"
"6_113_1","6","Dragon","113","Dragon","549334970662","359"
"6_113_3","6","Dragon","113","Dragon","380279735037","281"
"12_113_0","12","Dragon","113","Dragon","732517102197","110"
"12_113_1","12","Dragon","113","Dragon","-1043282583190","433"
"12_113_2","12","Dragon","113","Dragon","-262065840830","223"
"12_113_4","12","Dragon","113","Dragon","434992582387","177"
"12_113_5","12","Dragon","113","Dragon","-368326452447","626"
"10_113_0","10","Dragon","113","Dragon","854283558056","651"
"10_113_1","10","Dragon","113","Dragon","-2000687978309","199"
"10_113_3","10","Dragon","113","Dragon","-74124424275","413"
"10_113_4","10","Dragon","113","Dragon","451158003565","206"
"10_113_5","10","Dragon","113","Dragon","-699573749947","159"
"24_114_0","24","Dragon","114","Dragon","351398446504","415"
"24_114_1","24","Dragon","114","Dragon","535859096792","329"
"24_114_3","24","Dragon","114","Dragon","240015557685","416"
"71_114_0","71","Dragon","114","Dragon","677586018912","205"
"71_114_1","71","Dragon","114","Dragon","266061552880","447"
"71_114_3","71","Dragon","114","Dragon","-840430227289","566"
"97_114_0","97","Dragon","114","Dragon","-1002501920977","464"
"97_114_1","97","Dragon","114","Dragon","825227923542","615"
"97_114_2","97","Dragon","114","Dragon","-1948288838555","628"
"97_114_3","97","Dragon","114","Dragon","-1345843200147","323"
"97_114_4","97","Dragon","114","Dragon","551990596303","291"
"97_114_6","97","Dragon","114","Dragon","-580791491299","606"
"90_115_2","90","Dragon","115","Dragon","431660887884","667"
"90_115_4","90","Dragon","115","Dragon","49873055008","346"
"4_115_1","4","Dragon","115","Dragon","-1953144041545","530"
"4_115_2","4","Dragon","115","Dragon","492661363288","439"
"4_115_5","4","Dragon","115","Dragon","-1420914072122","508"
"4_115_6","4","Dragon","115","Dragon","-484341863384","131"
"73_115_0","73","Dragon","115","Dragon","-1652193603208","372"
"73_115_1","73","Dragon","115","Dragon","-2091566997136","438"
"73_115_2","73","Dragon","115","Dragon","-477697161421","599"
"73_115_3","73","Dragon","115","Dragon","-1084421017597","240"
"36_116_0","36","Dragon","116","Dragon","227853464878","113"
"36_116_1","36","Dragon","116","Dragon","644006758683","640"
"36_116_2","36","Dragon","116","Dragon","483461544988","468"
"36_116_3","36","Dragon","116","Dragon","-139706853568","699"
"48_116_0","48","Dragon","116","Dragon","-1686396988722","152"
"48_116_1","48","Dragon","116","Dragon","-271480806232","325"
"3_116_0","3","Dragon","116","Dragon","778338990633","229"
"3_116_1","3","Dragon","116","Dragon","-1789090292799","415"
"3_116_3","3","Dragon","116","Dragon","-473890116537","606"
"3_116_4","3","Dragon","116","Dragon","-1103084603604","642"
"3_116_5","3","Dragon","116","Dragon","-1392778115428","149"
"3_116_6","3","Dragon","116","Dragon","653398013357","232"
"3_116_7","3","Dragon","116","Dragon","-108023188377","656"
"75_117_0","75","Dragon","117","Dragon","-967011909357","274"
"75_117_2","75","Dragon","117","Dragon","-656374776387","386"
"75_117_4","75","Dragon","117","Dragon","-1126174683981","429"
"75_117_5","75","Dragon","117","Dragon","103656539370","508"
"75_117_6","75","Dragon","117","Dragon","202925905983","441"
"65_117_0","65","Dragon","117","Dragon","935440013121","569"
"65_117_1","65","Dragon","117","Dragon","-1167030458987","537"
"65_117_5","65","Dragon","117","Dragon","-2125753645760","543"
"115_117_0","115","Dragon","117","Dragon","737599403792","394"
"115_117_1","115","Dragon","117","Dragon","-406881081478","253"
"115_117_2","115","Dragon","117","Dragon","-459853896298","485"
"115_117_3","115","Dragon","117","Dragon","-1582087056547","162"
"115_117_4","115","Dragon","117","Dragon","-1369767278390","314"
"115_117_6","115","Dragon","117","Dragon","-1761802953850","321"
"1_118_0","1","Dragon","118","Dragon","-1752928728425","162"
"61_118_1","61","Dragon","118","Dragon","614142529305","192"
"61_118_2","61","Dragon","118","Dragon","-947138194888","327"
"61_118_5","61","Dragon","118","Dragon","640512566119","432"
"61_118_6","61","Dragon","118","Dragon","-1385270785386","197"
"2_118_0","2","Dragon","118","Dragon","-1845162205230","425"
"2_118_1","2","Dragon","118","Dragon","231929436708","671"
"2_118_2","2","Dragon","118","Dragon","-1675085955362","424"
"2_118_3","2","Dragon","118","Dragon","29863145296","256"
"2_118_4","2","Dragon","118","Dragon","-2106467467386","597"
"81_119_0","81","Dragon","119","Dragon","-1808209217999","453"
"81_119_3","81","Dragon","119","Dragon","-528466765061","579"
"81_119_4","81","Dragon","119","Dragon","-542956956267","358"
"81_119_5","81","Dragon","119","Dragon","62677959098","373"
"10_119_2","10","Dragon","119","Dragon","-343967314619","177"
"10_119_3","10","Dragon","119","Dragon","315923283056","472"
"10_119_4","10","Dragon","119","Dragon","-1491213370309","351"
"10_119_5","10","Dragon","119","Dragon","74149941918","343"
"2_119_0","2","Dragon","119","Dragon","-122228776981","284"
"2_119_1","2","Dragon","119","Dragon","119803299122","289"
"2_119_2","2","Dragon","119","Dragon","-1479177378404","515"
"2_119_3","2","Dragon","119","Dragon","-1556017990216","337"
"2_119_4","2","Dragon","119","Dragon","-9336397187","659"
"2_119_5","2","Dragon","119","Dragon","-1659358957181","203"
"67_120_0","67","Dragon","120","Dragon","-331978600859","237"
"67_120_1","67","Dragon","120","Dragon","-2081739649976","428"
"67_120_2","67","Dragon","120","Dragon","-1203771972634","209"
"67_120_3","67","Dragon","120","Dragon","204585990824","447"
"67_120_5","67","Dragon","120","Dragon","-676260346228","226"
"61_120_3","61","Dragon","120","Dragon","-566582604895","262"
"61_120_5","61","Dragon","120","Dragon","685405685164","618"
"5_120_0","5","Dragon","120","Dragon","-694091708591","620"
"5_120_1","5","Dragon","120","Dragon","-524757052018","229"
"5_120_2","5","Dragon","120","Dragon","-1123209672094","317"
"5_120_3","5","Dragon","120","Dragon","12849960702","200"
"5_120_5","5","Dragon","120","Dragon","-828281179406","683"
"5_120_6","5","Dragon","120","Dragon","784493518257","280"
"37_121_0","37","Dragon","121","Dragon","-287877031777","383"
"37_121_1","37","Dragon","121","Dragon","-2135293676435","690"
"37_121_2","37","Dragon","121","Dragon","492153576865","284"
"37_121_3","37","Dragon","121","Dragon","67150342346","253"
"71_121_0","71","Dragon","121","Dragon","-889384555315","494"
"71_121_1","71","Dragon","121","Dragon","-757367032123","542"
"88_121_1","88","Dragon","121","Dragon","38257434121","606"
"88_121_2","88","Dragon","121","Dragon","-966658615406","523"
"4_122_0","4","Dragon","122","Dragon","655207761096","108"
"4_122_1","4","Dragon","122","Dragon","-234369924096","241"
"4_122_2","4","Dragon","122","Dragon","-1017022459890","357"
"4_122_3","4","Dragon","122","Dragon","-304644763230","201"
"4_122_5","4","Dragon","122","Dragon","-1456155787783","412"
"2_122_1","2","Dragon","122","Dragon","-2072746941864","611"
"2_122_2","2","Dragon","122","Dragon","-470250533630","198"
"2_122_3","2","Dragon","122","Dragon","786779102381","195"
"2_122_4","2","Dragon","122","Dragon","-1491321259262","297"
"2_122_5","2","Dragon","122","Dragon","536852889305","531"
"5_122_1","5","Dragon","122","Dragon","90174272511","583"
"5_122_2","5","Dragon","122","Dragon","-1150325848841","190"
"5_122_3","5","Dragon","122","Dragon","-48233389635","498"
"5_122_4","5","Dragon","122","Dragon","-818055516391","266"
"93_123_0","93","Dragon","123","Dragon","-995762430218","151"
"93_123_2","93","Dragon","123","Dragon","-1825716804848","550"
"93_123_3","93","Dragon","123","Dragon","-252823847642","292"
"93_123_4","93","Dragon","123","Dragon","-56766584958","489"
"93_123_5","93","Dragon","123","Dragon","718681741853","397"
"6_123_0","6","Dragon","123","Dragon","-411444362783","207"
"6_123_1","6","Dragon","123","Dragon","-1405803458237","666"
"6_123_2","6","Dragon","123","Dragon","791094778634","158"
"1_123_0","1","Dragon","123","Dragon","-820740343932","457"
"1_123_1","1","Dragon","123","Dragon","-248494458034","582"
"1_123_3","1","Dragon","123","Dragon","-1122565311396","532"
"1_123_4","1","Dragon","123","Dragon","-811641033248","440"
"75_124_2","75","Dragon","124","Dragon","328608570275","509"
"14_124_4","14","Dragon","124","Dragon","-1187930828945","302"
"14_124_5","14","Dragon","124","Dragon","693334648418","624"
"14_124_6","14","Dragon","124","Dragon","-1807031739126","666"
"89_124_1","89","Dragon","124","Dragon","-2030707075777","541"
"89_124_3","89","Dragon","124","Dragon","457379699460","362"
"7_125_0","7","Dragon","125","Dragon","-1989894162130","509"
"7_125_1","7","Dragon","125","Dragon","-1780495646052","606"
"7_125_3","7","Dragon","125","Dragon","-98700120014","685"
"7_125_4","7","Dragon","125","Dragon","246305012348","324"
"7_125_6","7","Dragon","125","Dragon","-830403938552","175"
"3_125_0","3","Dragon","125","Dragon","-1262682094820","437"
"3_125_1","3","Dragon","125","Dragon","-843516704462","398"
"3_125_2","3","Dragon","125","Dragon","-25522460963","672"
"16_125_0","16","Dragon","125","Dragon","-2109418754967","603"
"16_125_1","16","Dragon","125","Dragon","-630536129333","400"
"16_125_2","16","Dragon","125","Dragon","484182427772","606"
"16_125_3","16","Dragon","125","Dragon","-828400480866","580"
"16_125_4","16","Dragon","125","Dragon","-889346891061","285"
"125_126_1","125","Dragon","126","Dragon","-1891651762311","680"
"125_126_3","125","Dragon","126","Dragon","-1462821919560","168"
"125_126_4","125","Dragon","126","Dragon","687766358368","465"
"125_126_5","125","Dragon","126","Dragon","545624722091","270"
"22_126_3","22","Dragon","126","Dragon","-130160524672","434"
"22_126_4","22","Dragon","126","Dragon","-2086633550788","206"
"67_126_1","67","Dragon","126","Dragon","834776471975","312"
"67_126_2","67","Dragon","126","Dragon","163471571557","141"
"67_126_3","67","Dragon","126","Dragon","-1538684015969","655"
"67_126_4","67","Dragon","126","Dragon","101294791590","520"
"14_127_2","14","Dragon","127","Dragon","-868652217638","540"
"28_127_0","28","Dragon","127","Dragon","221790675281","129"
"28_127_1","28","Dragon","127","Dragon","-1405828396059","188"
"28_127_2","28","Dragon","127","Dragon","-1437219960440","216"
"28_127_3","28","Dragon","127","Dragon","731886576584","648"
"28_127_4","28","Dragon","127","Dragon","837486253554","248"
"10_127_1","10","Dragon","127","Dragon","73306967264","136"
"10_127_2","10","Dragon","127","Dragon","-2107534907199","552"
"0_128_0","0","Dragon","128","Dragon","-1574897995524","670"
"0_128_2","0","Dragon","128","Dragon","-1497885497269","687"
"0_128_4","0","Dragon","128","Dragon","-205161164341","287"
"0_128_5","0","Dragon","128","Dragon","-1147967226431","351"
"0_128_6","0","Dragon","128","Dragon","-2065169030220","652"
"0_128_7","0","Dragon","128","Dragon","-1216045635409","274"
"41_128_0","41","Dragon","128","Dragon","429633941569","480"
"41_128_2","41","Dragon","128","Dragon","191399937679","377"
"41_128_3","41","Dragon","128","Dragon","-346398621987","301"
"36_128_0","36","Dragon","128","Dragon","-1375921874452","183"
"36_128_2","36","Dragon","128","Dragon","-257832282305","394"
"36_128_3","36","Dragon","128","Dragon","-1730909974270","431"
"0_129_0","0","Dragon","129","Dragon","263511113997","405"
"0_129_1","0","Dragon","129","Dragon","-1282509466591","648"
"14_129_2","14","Dragon","129","Dragon","-124390098783","152"
"14_129_3","14","Dragon","129","Dragon","-2198476293638","251"
"12_129_0","12","Dragon","129","Dragon","-1457162924104","340"
"12_129_1","12","Dragon","129","Dragon","-1888303051295","238"
"12_129_3","12","Dragon","129","Dragon","406364466731","358"
"25_130_1","25","Dragon","130","Dragon","899268289215","663"
"25_130_2","25","Dragon","130","Dragon","-1058357039496","498"
"25_130_3","25","Dragon","130","Dragon","-86130053542","107"
"25_130_4","25","Dragon","130","Dragon","-184649736406","327"
"17_130_0","17","Dragon","130","Dragon","191963668873","382"
"17_130_1","17","Dragon","130","Dragon","-2001187708461","494"
"17_130_2","17","Dragon","130","Dragon","698916777268","466"
"6_130_7","6","Dragon","130","Dragon","-438014483574","565"
"78_131_1","78","Dragon","131","Dragon","-1684122723500","551"
"78_131_2","78","Dragon","131","Dragon","-541531427048","331"
"78_131_3","78","Dragon","131","Dragon","-492662283777","295"
"78_131_5","78","Dragon","131","Dragon","934652016214","124"
"78_131_6","78","Dragon","131","Dragon","-1508520332758","103"
"60_131_0","60","Dragon","131","Dragon","167265428250","135"
"60_131_1","60","Dragon","131","Dragon","-1289903909832","126"
"60_131_2","60","Dragon","131","Dragon","363215227789","198"
"60_131_3","60","Dragon","131","Dragon","-73034532457","290"
"60_131_4","60","Dragon","131","Dragon","-796964435895","217"
"118_131_0","118","Dragon","131","Dragon","-1369496564317","435"
"118_131_2","118","Dragon","131","Dragon","-122307168082","336"
"116_132_3","116","Dragon","132","Dragon","741638330572","449"
"116_132_4","116","Dragon","132","Dragon","-1368026707129","410"
"116_132_5","116","Dragon","132","Dragon","-166244596507","465"
"116_132_6","116","Dragon","132","Dragon","-1917253628996","254"
"116_132_7","116","Dragon","132","Dragon","514060105288","550"
"98_132_0","98","Dragon","132","Dragon","243852485456","225"
"98_132_1","98","Dragon","132","Dragon","-1822822842393","560"
"98_132_2","98","Dragon","132","Dragon","-239398814013","196"
"98_132_4","98","Dragon","132","Dragon","-2041173859620","449"
"98_132_7","98","Dragon","132","Dragon","17736932474","203"
"14_132_0","14","Dragon","132","Dragon","-1419400947185","681"
"14_132_1","14","Dragon","132","Dragon","-1889925219890","167"
"14_132_3","14","Dragon","132","Dragon","-1185325903469","187"
"110_133_0","110","Dragon","133","Dragon","-391755719795","423"
"110_133_1","110","Dragon","133","Dragon","561295271201","189"
"110_133_2","110","Dragon","133","Dragon","-906872511760","677"
"110_133_3","110","Dragon","133","Dragon","-1857534482772","582"
"110_133_4","110","Dragon","133","Dragon","40064896170","503"
"4_133_0","4","Dragon","133","Dragon","-735514305320","649"
"4_133_2","4","Dragon","133","Dragon","872294438908","356"
"4_133_3","4","Dragon","133","Dragon","-2044062821546","385"
"4_133_4","4","Dragon","133","Dragon","-1358491612418","533"
"65_133_0","65","Dragon","133","Dragon","-1595704096515","475"
"65_133_3","65","Dragon","133","Dragon","-2120894157068","467"
"65_133_4","65","Dragon","133","Dragon","-1622641008681","578"
"65_133_5","65","Dragon","133","Dragon","283402518008","316"
"3_134_1","3","Dragon","134","Dragon","-1396874895051","188"
"3_134_2","3","Dragon","134","Dragon","-279530202605","418"
"3_134_3","3","Dragon","134","Dragon","-1782109489482","130"
"3_134_4","3","Dragon","134","Dragon","-2188261461240","384"
